zhuanrangfei,rental_price,pay_method,jianzhumianji,shiyongmianji,shengyuzuqi,zhuanrangfangshi,floor,zhuangxiu,building_type,shifoufenge,shihejingying,loupanmingcheng,loupandizhi,miankuan,jinshen,cenggao,elvator_number,service_price,function_list,release_date,url
nan,42700元/月,押一付三,202㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"餐饮美食,休闲娱乐,服饰鞋包,美容美发,百货超市",大唐PLUS乐坊,大唐PLUS乐坊,8.40米,20.00米,5.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯",2019/9/4 9:58:34,https://sh.shop.fang.com/zu/3_361421558.html
nan,80000元/月,押一付三,4500.00㎡,nan,nan,nan,第1层(共2层),简装修,住宅底商,否,生活服务,大唐盛世花园商业,白杨路199号,6.00米,8.00米,7.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,扶梯,燃气",2019/9/4 12:54:33,https://sh.shop.fang.com/zu/3_361453610.html
nan,36000元/月,押一付三,180㎡,nan,nan,nan,第1层(共2层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",福州路,福州路,10.00米,14.00米,4.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/7 9:13:07,https://sh.shop.fang.com/zu/3_361776664.html
nan,63840元/月,押二付三,0.00㎡,nan,nan,nan,第1层(共1层),精装修,住宅底商,否,"酒店宾馆,服饰鞋包,百货超市,美容美发,家居建材,餐饮美食,生活服务,休闲娱乐",苗圃路商铺,浦东新区苗圃路,6.00米,8.00米,7.00米,客梯0个，货梯0个,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/3 10:45:53,https://sh.shop.fang.com/zu/3_361344262.html
nan,70000元/月,押一付三,800㎡,nan,nan,nan,第1层(共2层),简装修,商业街商铺,否,"生活服务,休闲娱乐",新会路常德路路口,新会路常德路路口,30.00米,40.00米,2.80米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/8/29 10:48:32,https://sh.shop.fang.com/zu/3_360803645.html
nan,105000元/月,押二付三,0.00㎡,nan,nan,nan,第3层(共4层),简装修,临街门面,否,nan,浦电路商铺,浦电路118号、120号、122号,6.00米,8.00米,7.00米,客梯0个，货梯0个,6.00元/㎡·月,"网络,暖气,停车位,客梯,扶梯,燃气",2019/9/3 10:47:09,https://sh.shop.fang.com/zu/3_361344436.html
nan,24000元/月,押二付三,60㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,是,餐饮美食,徐家汇路马当路,徐家汇路马当路,6.00米,8.00米,7.00米,nan,5.00元/㎡·月,"网络,暖气,中央空调,上水,下水",2019/9/7 20:46:34,https://sh.shop.fang.com/zu/3_361853993.html
nan,31500元/月,押二付三,300㎡,nan,nan,nan,第2层(共4层),精装修,写字楼配套底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,休闲娱乐",皋尧御和汇招商,浦东新区御北路368弄1-3号,30.00米,10.00米,5.00米,nan,12.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,中央空调,上水,下水",2019/8/30 17:28:24,https://sh.shop.fang.com/zu/3_360965197.html
nan,18000元/月,押一付三,80㎡,nan,nan,nan,第1层(共30层),简装修,写字楼配套底商,否,"美容美发,餐饮美食,服饰鞋包,生活服务,酒店宾馆,家居建材,百货超市,休闲娱乐",西藏南路,西藏南路555弄,10.00米,8.00米,4.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/3 19:29:37,https://sh.shop.fang.com/zu/3_361386439.html
nan,13000元/月,押二付三,65㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"餐饮美食,美容美发",四平路新港路路口,四平路(临平路小区),5.00米,10.00米,4.00米,nan,nan,网络,2019/9/3 19:24:24,https://sh.shop.fang.com/zu/3_361385691.html
nan,23000元/月,押一付三,0.00㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",武宁路商铺,武宁路,6.20米,15.20米,4.50米,客梯0个，货梯0个,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/11 9:00:26,https://sh.shop.fang.com/zu/3_362152224.html
nan,26000元/月,押一付三,82㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",东昌路浦东南路(路口),东昌路浦东南路(路口),5.00米,17.00米,6.00米,nan,10.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/3 19:53:40,https://sh.shop.fang.com/zu/3_361388858.html
nan,29000元/月,押一付三,29963.42㎡,nan,nan,nan,第1层(共5层),简装修,商业街商铺,否,餐饮美食,瑞金尊邸商铺,瑞金南路628弄、瑞金二路590号,5.00米,8.50米,4.00米,客梯0个，货梯0个,nan,,2019/9/8 12:34:01,https://sh.shop.fang.com/zu/3_361906434.html
nan,170000元/月,押一付三,18500.00㎡,nan,nan,nan,第1层(共5层),简装修,住宅底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",富庆国定大厦商铺,四平路2150号,5.00米,4.00米,3.00米,客梯5个，货梯0个,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/11 10:39:33,https://sh.shop.fang.com/zu/3_362179515.html
nan,15000元/月,押二付三,70㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,餐饮美食,定西路/昭化路(路口),定西路/昭化路(路口),7.00米,10.00米,4.50米,nan,nan,"网络,暖气",2019/9/11 10:32:22,https://sh.shop.fang.com/zu/3_362177655.html
nan,25700元/月,押一付三,210㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"百货超市,服饰鞋包,美容美发,餐饮美食,休闲娱乐",灵石路共和新路,灵石路共和新路路口,8.00米,15.00米,4.00米,nan,nan,"网络,暖气,停车位,扶梯",2019/9/9 9:15:20,https://sh.shop.fang.com/zu/3_361981260.html
nan,41300元/月,押一付三,260㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,美容美发,宜川路777号,秀域(宜川店),12.00米,10.00米,4.00米,nan,nan,,2019/9/9 9:06:56,https://sh.shop.fang.com/zu/3_361979521.html
nan,41496元/月,押二付三,0.00㎡,nan,nan,nan,第1层(共4层),毛坯,写字楼配套底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,休闲娱乐",皋尧御和汇,御北路368弄1-3号,24.00米,15.00米,6.00米,客梯0个，货梯0个,12.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,中央空调,上水,下水,排烟,排污",2019/8/29 17:03:23,https://sh.shop.fang.com/zu/3_360850267.html
nan,12800元/月,押一付三,25㎡,nan,nan,nan,第3层(共5层),简装修,购物中心/百货,否,餐饮美食,万航渡路/康定路(路口),静安区-曹家渡,3.50米,6.00米,3.80米,nan,nan,"停车位,客梯,货梯",2019/8/10 10:14:15,https://sh.shop.fang.com/zu/3_358869443.html
nan,28800元/月,押二付二,0.00㎡,nan,nan,nan,第1层(共9层),毛坯,住宅底商,是,"百货超市,生活服务,美容美发,餐饮美食,休闲娱乐",龙湖虹桥天街商铺,申滨南路甬虹路,8.00米,24.00米,4.50米,客梯0个，货梯0个,30.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/8/26 13:46:08,https://sh.shop.fang.com/zu/3_360526610.html
nan,65000元/月,押一付三,600㎡,nan,nan,nan,第2层(共2层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",徐家汇路,徐家汇路,20.00米,25.00米,4.50米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/7 9:20:50,https://sh.shop.fang.com/zu/3_361778725.html
nan,17900元/月,押一付三,43㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"百货超市,家居建材,服饰鞋包,美容美发,餐饮美食,休闲娱乐",1点点人民公园店,梅家浜路茸梅路,6.00米,8.00米,7.00米,nan,nan,网络,2019/9/7 20:59:14,https://sh.shop.fang.com/zu/3_361855826.html
nan,29000元/月,押一付三,0.00㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",共和新路商铺,共和新路商铺,10.00米,26.00米,6.00米,客梯0个，货梯0个,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/6 21:34:24,https://sh.shop.fang.com/zu/3_361761639.html
nan,240000元/月,押一付三,2000㎡,nan,nan,nan,第1层(共3层),精装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",四平路,四平路,50.00米,40.00米,5.50米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/8 9:12:02,https://sh.shop.fang.com/zu/3_361875406.html
nan,51000元/月,押一付三,340㎡,nan,nan,nan,第1层(共6层),精装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",广粤支路,广粤支路,15.00米,20.00米,4.80米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/9 10:46:37,https://sh.shop.fang.com/zu/3_362002444.html
nan,24000元/月,押一付三,90㎡,nan,nan,nan,第1层(共2层),简装修,商业街商铺,否,餐饮美食,沧源路与德宏路交叉口,沧源路与德宏路交叉口,7.00米,8.00米,4.50米,nan,nan,"网络,暖气,停车位,客梯",2019/9/8 22:38:42,https://sh.shop.fang.com/zu/3_361970332.html
nan,37000元/月,押一付三,150㎡,nan,nan,nan,第1层(共5层),精装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",蒙自路,蒙自路,10.00米,15.00米,3.50米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/9 10:43:38,https://sh.shop.fang.com/zu/3_362001958.html
nan,38000元/月,押二付三,0.00㎡,nan,nan,nan,第1层(共2层),简装修,住宅底商,否,生活服务,民生路商铺,民生路,10.00米,10.00米,4.20米,客梯0个，货梯0个,2.00元/㎡·月,"网络,暖气,停车位,扶梯,上水,下水,燃气",2019/9/4 12:43:07,https://sh.shop.fang.com/zu/3_361452447.html
nan,45000元/月,押一付三,0.00㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,休闲娱乐",蒙自路386弄商铺,蒙自路386弄,12.00米,18.00米,4.00米,客梯0个，货梯0个,nan,"网络,暖气,停车位,客梯,货梯,扶梯",2019/9/11 10:12:26,https://sh.shop.fang.com/zu/3_362171998.html
nan,20000元/月,押一付三,60㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"休闲娱乐,美容美发,餐饮美食,百货超市",南丹东路/天钥桥路,南丹东路/天钥桥路,6.00米,10.00米,6.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯",2019/9/4 9:51:17,https://sh.shop.fang.com/zu/3_361419174.html
nan,730100元/月,面议,4800㎡,nan,nan,nan,第1层(共2层),简装修,住宅底商,是,"百货超市,餐饮美食,休闲娱乐,酒店宾馆",上南路,上南路3984弄,5.00米,4.00米,3.00米,nan,15.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,燃气",2019/9/11 9:43:27,https://sh.shop.fang.com/zu/3_362163117.html
nan,20000元/月,押一付三,0.00㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",国和路商铺,国和路商铺,10.00米,15.00米,4.00米,客梯0个，货梯0个,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/11 10:26:06,https://sh.shop.fang.com/zu/3_362175862.html
nan,67500元/月,押二付二,150㎡,149㎡,nan,nan,第1层(共1层),毛坯,商业街商铺,否,餐饮美食,老西门,老西门地铁口,15.00米,10.00米,4.50米,nan,30.00元/㎡·月,"上水,下水,燃气",2019/9/2 15:36:54,https://sh.shop.fang.com/zu/3_355123220.html
nan,240000元/月,押一付三,2448㎡,nan,nan,nan,第1层(共2层),简装修,住宅底商,否,百货超市,天山路与芙蓉江路交叉口,天山路与芙蓉江路交叉口,15.00米,30.00米,6.00米,nan,nan,"网络,暖气,停车位,客梯,货梯",2019/9/6 21:37:44,https://sh.shop.fang.com/zu/3_361761987.html
nan,26000元/月,押一付三,34㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,餐饮美食,天津路商铺,黄浦区-南京东路,5.00米,6.00米,4.00米,nan,nan,"网络,暖气,燃气",2019/9/5 22:09:03,https://sh.shop.fang.com/zu/3_361631493.html
nan,55000元/月,押一付三,500㎡,nan,nan,nan,第1层(共2层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",虹许路,虹许路,20.00米,16.00米,4.20米,nan,nan,停车位,2019/9/9 21:37:54,https://sh.shop.fang.com/zu/3_362066417.html
nan,40000元/月,押一付三,0.00㎡,nan,nan,nan,第1层(共1层),精装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",长宁路商铺,长宁路商铺,12.00米,4.00米,3.00米,客梯0个，货梯0个,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/9 10:43:26,https://sh.shop.fang.com/zu/3_362001920.html
nan,210000元/月,押二付二,700㎡,690㎡,nan,nan,第2层(共2层),毛坯,购物中心/百货,否,餐饮美食,富荟广场,富荟广场,20.00米,30.00米,4.50米,nan,1.00元/㎡·月,"暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,燃气",2019/9/2 15:37:08,https://sh.shop.fang.com/zu/3_355111311.html
nan,27800元/月,押一付三,380㎡,nan,nan,nan,第1层(共3层),简装修,商业街商铺,否,"百货超市,服饰鞋包,美容美发,餐饮美食,休闲娱乐",龙湖北城天街,陆翔路,8.50米,19.00米,5.60米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯",2019/9/9 9:16:05,https://sh.shop.fang.com/zu/3_361981407.html
nan,122000元/月,押一付三,0.00㎡,nan,nan,nan,第1层(共3层),简装修,写字楼配套底商,否,百货超市,新闸路商铺,新闸路商铺,30.00米,25.00米,6.00米,客梯0个，货梯0个,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/9 10:24:50,https://sh.shop.fang.com/zu/3_361998102.html
nan,20000元/月,押一付三,0.00㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,餐饮美食,新闸路商铺,新闸路商铺,6.00米,8.00米,7.00米,客梯0个，货梯0个,nan,"网络,暖气,停车位,客梯,货梯,扶梯",2019/9/7 21:21:21,https://sh.shop.fang.com/zu/3_361858145.html
nan,36000元/月,押一付三,210㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,餐饮美食,大连路,大连路848弄,8.00米,32.00米,5.70米,nan,nan,"网络,暖气,扶梯",2019/8/18 9:19:31,https://sh.shop.fang.com/zu/3_359658622.html
nan,23000元/月,押一付三,295000.00㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,百货超市,宝山万达广场,一二八纪念路878弄,8.00米,4.00米,3.00米,客梯0个，货梯0个,nan,"客梯,货梯,扶梯",2019/9/9 21:36:23,https://sh.shop.fang.com/zu/3_362066296.html
nan,418300元/月,面议,2500㎡,nan,nan,nan,第1层(共3层),简装修,住宅底商,是,"百货超市,餐饮美食,休闲娱乐,酒店宾馆",沪太路680弄,沪太路680弄,5.00米,4.00米,3.00米,nan,15.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,燃气",2019/9/10 13:06:17,https://sh.shop.fang.com/zu/3_362103977.html
nan,271002元/月,押一付三,0.00㎡,nan,nan,nan,第1层(共24层),简装修,住宅底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",人民路商铺,人民路商铺,60.00米,20.00米,4.00米,客梯0个，货梯0个,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/6 21:35:22,https://sh.shop.fang.com/zu/3_361761705.html
nan,75000元/月,押三付三,500㎡,nan,nan,nan,第3层(共32层),毛坯,购物中心/百货,否,"服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",星方汇,长寿路 万航渡路,16.00米,15.00米,4.50米,nan,45.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/29 20:39:34,https://sh.shop.fang.com/zu/3_360874815.html
nan,33600元/月,押二付三,160㎡,nan,nan,nan,第1层(共1层),毛坯,写字楼配套底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",江桥华泰中心,嘉定华泰中心,10.00米,16.00米,5.00米,nan,8.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟,排污",2019/9/5 17:31:16,https://sh.shop.fang.com/zu/3_361595714.html
nan,90000元/月,押二付三,0.00㎡,nan,nan,nan,第1层(共1层),简装修,写字楼配套底商,否,nan,苗圃路商铺,浦东新区苗圃路,6.00米,8.00米,7.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/3 10:49:25,https://sh.shop.fang.com/zu/3_361344764.html
nan,21000元/月,押一付三,400㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,百货超市,沈杜公路,沈杜公路秦裕伯路8号,10.00米,20.00米,4.50米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯",2019/9/2 12:05:31,https://sh.shop.fang.com/zu/3_361259527.html
nan,14000元/月,押一付三,50㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"美容美发,餐饮美食,服饰鞋包,生活服务,酒店宾馆,家居建材,百货超市,休闲娱乐",常德路商铺,常德路澳门路,6.00米,8.00米,7.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/7 21:23:04,https://sh.shop.fang.com/zu/3_361858278.html
nan,110000元/月,押三付三,490㎡,nan,nan,nan,第1层(共1层),毛坯,写字楼配套底商,是,"百货超市,家居建材,服饰鞋包,生活服务,美容美发",华师大,华师大,15.00米,25.00米,5.00米,nan,租金已包含,"上水,下水",2019/8/29 13:58:48,https://sh.shop.fang.com/zu/3_360829588.html
nan,25000元/月,押三付三,150㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",南京东路与浙江中路交叉口,黄浦区-黄浦周边,10.00米,15.00米,4.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/7 10:11:20,https://sh.shop.fang.com/zu/3_361790548.html
nan,53200元/月,押一付三,500㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,百货超市,莘朱路,莘朱路888888,5.00米,4.00米,3.00米,nan,nan,停车位,2019/8/28 10:08:10,https://sh.shop.fang.com/zu/3_360676592.html
nan,156000元/月,押一付三,500㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",马当路,马当路,30.00米,12.00米,5.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/11 9:03:44,https://sh.shop.fang.com/zu/3_362151819.html
nan,273800元/月,面议,1000㎡,nan,nan,nan,第1层(共1层),简装修,住宅底商,是,"百货超市,餐饮美食,休闲娱乐,酒店宾馆,服饰鞋包",淮海国际广场,淮海中路1045号,5.00米,4.00米,3.00米,nan,15.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,燃气",2019/9/10 9:06:27,https://sh.shop.fang.com/zu/3_362076255.html
nan,210000元/月,押二付二,700㎡,690㎡,nan,nan,第2层(共2层),毛坯,购物中心/百货,否,餐饮美食,富荟广场,富荟广场,20.00米,30.00米,4.50米,nan,1.00元/㎡·月,"客梯,货梯,上水,下水,排烟,燃气",2019/9/2 15:37:08,https://sh.shop.fang.com/zu/3_355111828.html
nan,24000元/月,押一付三,160㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,餐饮美食,共和新路延长中路(路口),共和新路延长中路(路口),6.00米,20.00米,4.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/8 10:46:26,https://sh.shop.fang.com/zu/3_361895037.html
nan,150000元/月,押三付三,83000.00㎡,nan,nan,nan,第1层(共1层),毛坯,住宅底商,否,nan,碧云90商业中心,浙桥路200号,6.00米,8.00米,7.00米,客梯16个，货梯0个,10.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/3 11:08:54,https://sh.shop.fang.com/zu/3_361347020.html
nan,15000元/月,押三付三,10㎡,nan,nan,nan,第1层(共1层),精装修,商业街商铺,否,餐饮美食,七宝老街,七宝老街,3.00米,3.00米,5.00米,nan,租金已包含,"上水,下水,排烟,排污",2019/9/4 9:46:52,https://sh.shop.fang.com/zu/3_361417839.html
nan,13000元/月,押一付三,64㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"美容美发,餐饮美食,服饰鞋包,生活服务,酒店宾馆,家居建材,百货超市,休闲娱乐",灵石路万荣路,花园路西江湾路路口,5.00米,11.00米,5.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/3 19:42:30,https://sh.shop.fang.com/zu/3_361387663.html
nan,45000元/月,押一付三,450㎡,nan,nan,nan,第1层(共2层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",牡丹江路,牡丹江路,15.00米,20.00米,3.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/11 8:59:06,https://sh.shop.fang.com/zu/3_362152047.html
nan,45000元/月,押一付三,220㎡,nan,nan,nan,第1层(共2层),精装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",长寿路,长寿路,6.00米,13.00米,4.90米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/9 10:47:32,https://sh.shop.fang.com/zu/3_362002591.html
nan,80000元/月,押一付三,155㎡,nan,nan,nan,第1层(共1层),精装修,商业街商铺,否,"餐饮美食,休闲娱乐,生活服务,美容美发,百货超市",浙江中路,浙江中路,6.00米,8.00米,7.00米,nan,nan,"网络,暖气,客梯,货梯,扶梯,燃气",2019/9/7 20:57:57,https://sh.shop.fang.com/zu/3_361855692.html
nan,23000元/月,押一付三,70000.00㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,百货超市,小上海休闲生活广场,北至川周路、南至关岳路、东至周市路、西至加盟苑,5.00米,4.00米,3.00米,客梯0个，货梯0个,nan,"货梯,扶梯",2019/9/8 22:36:38,https://sh.shop.fang.com/zu/3_361970255.html
nan,21000元/月,押一付三,120㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"百货超市,酒店宾馆,服饰鞋包,生活服务,美容美发,休闲娱乐",普善路/芷江西路(路口),静安区-芷江西路,8.00米,15.00米,9.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯",2019/9/11 10:38:10,https://sh.shop.fang.com/zu/3_362179171.html
nan,16000元/月,押二付三,40㎡,30㎡,nan,nan,第1层(共7层),简装修,商业街商铺,否,餐饮美食,南京西路,吴江路,5.00米,6.00米,6.00米,nan,1.00元/㎡·月,"上水,下水",2019/8/18 0:12:11,https://sh.shop.fang.com/zu/3_359648332.html
1万元,250000元/月,押二付三,850㎡,nan,60个月,空转,第1层(共1层),简装修,临街门面,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",四川中路,四川中路,20.00米,20.00米,5.50米,nan,10.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/9/3 16:43:48,https://sh.shop.fang.com/zu/3_361372967.html
nan,31800元/月,押一付三,150㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"餐饮美食,休闲娱乐,服饰鞋包,美容美发,百货超市",习勤路/康健路,习勤路/康健路,6.00米,8.00米,7.00米,nan,nan,"暖气,停车位,扶梯",2019/9/7 20:01:50,https://sh.shop.fang.com/zu/3_361847600.html
nan,50000元/月,押一付三,600㎡,nan,nan,nan,第3层(共3层),简装修,商业街商铺,否,"美容美发,休闲娱乐,百货超市",殷高路商铺,宝山-淞南高境-殷高西路商铺,25.00米,25.00米,4.40米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/3 19:26:01,https://sh.shop.fang.com/zu/3_361385945.html
nan,22000元/月,押一付三,88㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",天钥桥路1号,徐汇区-徐家汇,6.00米,10.00米,4.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯",2019/9/11 10:13:17,https://sh.shop.fang.com/zu/3_362172282.html
nan,21300元/月,押一付三,38000.00㎡,nan,nan,nan,第1层(共1层),毛坯,商业街商铺,否,百货超市,虹桥天地商铺,虹桥商务区,7.10米,10.00米,5.50米,客梯0个，货梯0个,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/8/3 16:27:56,https://sh.shop.fang.com/zu/3_337025377.html
nan,43200元/月,押一付三,120㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",天津路,天津路,15.00米,15.00米,4.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/11 9:18:00,https://sh.shop.fang.com/zu/3_362156012.html
nan,30000元/月,押一付三,200㎡,nan,nan,nan,第2层(共2层),毛坯,商业街商铺,否,nan,国定东路商铺,国定东路,10.00米,20.00米,6.00米,nan,租金已包含,,2019/9/8 10:33:43,https://sh.shop.fang.com/zu/3_361894013.html
nan,70000元/月,押一付三,322㎡,nan,nan,nan,第1层(共1层),简装修,住宅底商,否,餐饮美食,天津路商铺,黄浦区-南京东路,10.00米,30.00米,5.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/8 10:40:34,https://sh.shop.fang.com/zu/3_361895070.html
nan,1410000元/月,押一付三,0.00㎡,nan,nan,nan,第1层(共5层),简装修,住宅底商,否,百货超市,永安百货,黄浦区南京东路635号,2.00米,4.00米,3.50米,客梯0个，货梯0个,nan,,2019/9/9 8:59:58,https://sh.shop.fang.com/zu/3_361978376.html
nan,20000元/月,押一付三,110㎡,nan,nan,nan,第1层(共1层),简装修,写字楼配套底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",凉城路商铺,虹口区-凉城,15.00米,23.00米,4.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/6 21:36:40,https://sh.shop.fang.com/zu/3_361761901.html
