name,lat,lng,province,city,district,adderss,street_id,telephone,detail,uid
丽雯面馆,39.927328,116.559964,北京市,北京市,朝阳区,三间房乡定福庄北街瑞和国际东门1号,db1f39d4b1112076f5c59c65,(010)65406225,1,db1f39d4b1112076f5c59c65
稻香村(管庄店),39.919432,116.593071,北京市,北京市,朝阳区,北京市朝阳区朝阳路管庄西里77号楼,6dfee6065c797b7ed5b74e72,(010)65767588,1,6dfee6065c797b7ed5b74e72
稻香村(常营店),39.930373,116.618929,北京市,北京市,朝阳区,北京市朝阳区朝阳北路常营丽景园6号楼1层116号,1c7e430f65b122952cb17e8e,(010)57845352,1,1c7e430f65b122952cb17e8e
护国寺小吃(双桥店),39.911213,116.583553,北京市,北京市,朝阳区,北京市朝阳区双桥路双惠园甲3号(近建设银行),02b0316fe677ea101ce999bc,(010)85377270,1,9ccd978a209830a686420e46
滇越乘象云南餐厅(豆各庄店),39.876757,116.574175,北京市,北京市,朝阳区,北京市朝阳区豆各庄乡西马各庄东村文化艺术基地二期M-1,5e185ff8c2e63b038bb9889e,(010)65493375,1,5e185ff8c2e63b038bb9889e
越来越湘(定福庄店),39.929143,116.574024,北京市,北京市,朝阳区,朝阳北路定福家园南里2号院3号楼地铁6号线褡裢坡地铁站C出口,befdb2927e8f71f886154196,"(010)58791693,13261982236",1,befdb2927e8f71f886154196
十三不靠餐厅,39.921822,116.57387,北京市,北京市,朝阳区,朝阳路三间房611号院,33294c0236ef652f6c4760d2,(010)65720251,1,33294c0236ef652f6c4760d2
宏状元粥店(管庄店),39.926187,116.596274,北京市,北京市,朝阳区,东苇路15号鑫兆家园综合楼1-2楼,fd007c5e6aa06175a8f7290d,(010)65732219,1,fd007c5e6aa06175a8f7290d
肯德基(龙湖长楹天街餐厅),39.931064,116.607056,北京市,北京市,朝阳区,北京市朝阳区常通路1号院1号楼长楹天街购物中心B2,c53e93c9ee65e38a90114ca0,(010)85094379,1,c53e93c9ee65e38a90114ca0
原乡本味(定福庄店),39.926234,116.560477,北京市,北京市,朝阳区,北京市朝阳区定福庄北街19号,,(010)65489960,1,bf6221b5de26512b0782c2e1
呷哺呷哺(常营店),39.93042,116.619122,北京市,北京市,朝阳区,北京市朝阳区朝阳北路常营丽景园6号楼地下一层,be1ea5ef1452f9a614948e5f,(010)57845052,1,be1ea5ef1452f9a614948e5f
稻香村(朝阳北路店),39.929311,116.580559,北京市,北京市,朝阳区,北京市朝阳区朝阳北路36号院1号楼底商103,cb8dc72fa5d5ea686140a957,(010)85095858,1,cb8dc72fa5d5ea686140a957
海满堂蟹黄大包(长楹天街店),39.930186,116.605641,北京市,北京市,朝阳区,朝阳区长楹星座5栋3楼,,13671245924,1,5ff7b8ea28d2c89cca1b956b
老六串店铜锅涮肉,39.920504,116.580171,北京市,北京市,朝阳区,朝阳路三间房南里4号(三间房公交车站南侧),1cf4fbae35cba3a14bcc4a4d,13681497689,1,1cf4fbae35cba3a14bcc4a4d
京门小院儿(双桥店),39.911972,116.5883,北京市,北京市,朝阳区,康惠园2号院2号楼1至2层103,,"15127251632,18710055156",1,912152669b30a449c7effb54
剧餐影视文化主题餐厅,39.914508,116.55833,北京市,北京市,朝阳区,金地文创中心121室,,18500549093,1,936fad8df7569d7f4f3a59db
净悟真私宅烤全羊(白鹿分店),39.8836,116.563044,北京市,北京市,朝阳区,北京市朝阳区王四营乡白鹿司北街白鹿公园东门,17ae0b754fd177f0d5b74ea4,18810238032,1,17ae0b754fd177f0d5b74ea4
德丰轩酒楼(新天地店),39.919666,116.612462,北京市,北京市,朝阳区,北京市朝阳区朝阳路5号院19号楼,446446c6158670726140a97c,(010)65706599,1,446446c6158670726140a97c
好利来(双桥店),39.914008,116.58308,北京市,北京市,朝阳区,北京市朝阳区三间房双桥路3号东星时尚广场F1层,06d2dffd940bcdef89f15db2,(010)59769089,1,06d2dffd940bcdef89f15db2
小海村(朝阳北路店),39.929804,116.588224,北京市,北京市,朝阳区,朝阳北路26号商业房屋一层(部分)、二层(部分),61f4665000f7b0a9e115f933,"(010)65433949,(010)65434038,15210340668",1,61f4665000f7b0a9e115f933
海棠农家菜馆(白鹿分店),39.875387,116.564457,北京市,北京市,朝阳区,白鹿司路海棠公社对面,b2e8cfe682ab1524c4f025c4,(010)87338158,1,b2e8cfe682ab1524c4f025c4
味多美(管庄适百家店),39.926252,116.596157,北京市,北京市,朝阳区,北京市朝阳区管庄路鑫兆佳园15号楼1层101号,,(010)65788321,1,54c85e652c954ebfd1f49ea9
必胜客(双桥餐厅),39.914513,116.582871,北京市,北京市,朝阳区,北京市朝阳区三间房双桥路3号东星时尚广场,c483b021666e47548b2fb518,(010)53011701,1,c483b021666e47548b2fb518
肯德基(双桥餐厅),39.91431,116.584011,北京市,北京市,朝阳区,北京市朝阳双桥中路2号楼2号院一层,d6ee8724d4f0a0f9a8f0cd56,(010)65420251,1,d6ee8724d4f0a0f9a8f0cd56
菜丁壳自酿啤酒广场(定福庄店),39.926574,116.560086,北京市,北京市,朝阳区,北京市朝阳区定福庄北街东北大盘菜旁,,(010)65777655,1,e096d788ba8418bc0b1cc7b6
京麦小馆,39.929797,116.587946,北京市,北京市,朝阳区,北京市朝阳区朝阳北路26号,,"(010)65453130,18515089593",1,e68e864910cceba233169ba9
肯德基(朝阳北路餐厅),39.92906,116.58221,北京市,北京市,朝阳区,三间房东路4号欧尚超市一层,b7021bf8778bbde3f4e73b0e,(010)59748108,1,b7021bf8778bbde3f4e73b0e
麦当劳(东苇路餐厅),39.926505,116.59666,北京市,北京市,朝阳区,北京市朝阳区常营乡鑫兆家园15号楼1层,b9e5d0b8b213b7a580a12e8c,(010)65434510,1,b9e5d0b8b213b7a580a12e8c
麦当劳(双桥路餐厅),39.91429,116.58303,北京市,北京市,朝阳区,北京市朝阳区三间房双桥路3号东星时尚广场F1,7bc9f45fb3358f496f3e1b9a,(010)65420866,1,7bc9f45fb3358f496f3e1b9a
黄记煌三汁焖锅(管庄店),39.919411,116.588913,北京市,北京市,朝阳区,北京市朝阳区朝阳路周家井站公路局西(近周家井公交站),34e4850888b7dafbd9d891a6,(010)65767936,1,34e4850888b7dafbd9d891a6
田老师红烧肉(传媒大学店),39.915666,116.558091,北京市,北京市,朝阳区,北京市朝阳区建国路定福庄西街口(北花园农工商公司1层部分),8bfb674b8a24bf77a6da3963,(010)65758203,1,15e1e85ea72ef5bb591093f3
luckincoffee(长楹天街店),39.930001,116.602544,北京市,北京市,朝阳区,朝阳区常通路3号院2号楼1层110室,,4000100100,1,97c0762c23253191da2f281c
李先生(管庄店),39.919844,116.59772,北京市,北京市,朝阳区,北京市朝阳区管庄路金时代时尚购物中心1层,b0f36ab9eff53b69c5effb98,"13718959378,13120014693",1,b0f36ab9eff53b69c5effb98
老妈海鲜(长楹天街店),39.930148,116.604619,北京市,北京市,朝阳区,北京市朝阳区常通路长楹星座3栋2层D216(长楹天街西区),,"18701303199,17310021207",1,c1b207b21b48ece285420ec3
众宜轩老北京铜锅涮肉(传媒大学店),39.908713,116.562237,北京市,北京市,朝阳区,朝阳区北花园168号5号院,,13911609886,1,551d6ef267166ed32fb17ed5
茶花妹子云南餐厅(传媒大学店),39.918751,116.560472,北京市,北京市,朝阳区,定福庄东街2号8幢01室,7c4692f7c2c953141df74dda,13021170789,1,7c4692f7c2c953141df74dda
洁捷餐饮(双桥农场店),39.893329,116.607461,北京市,北京市,朝阳区,双桥农场五号井7号楼1楼,0a2c073ba9e65180c42ba187,(010)85394782,1,0a2c073ba9e65180c42ba187
尚和苑烤鸭店,39.928054,116.582171,北京市,北京市,朝阳区,三间房东路4号,31275600ae66dd85b8bd63f7,"(010)85374171,18911980394",1,31275600ae66dd85b8bd63f7
FM调频酒吧,39.924734,116.571081,北京市,北京市,朝阳区,北京市朝阳区地铁褡裢坡站西南口向南500米天泰苑A8区捷驿佳宾馆底商,47e5f9b3b2cb3bc4b320a86a,13521850913,1,47e5f9b3b2cb3bc4b320a86a
麦当劳(杨闸餐厅),39.917074,116.603877,北京市,北京市,朝阳区,朝阳路朗廷大厦1层,6f5b544ffc75c6f68c55ecc3,(010)65735002,1,6f5b544ffc75c6f68c55ecc3
老官嘴重庆老灶火锅(定福庄店),39.923527,116.569353,北京市,北京市,朝阳区,北京市朝阳区定福庄路一号,a22b3b2464bcd2f132870a26,(010)65755931,1,a22b3b2464bcd2f132870a26
达美乐比萨(陆港城店),39.930872,116.600513,北京市,北京市,朝阳区,朝阳北路20号院1号楼(陆港城17号楼)101房屋,65dd9b82395be4967ab55c6f,4001597597,1,65dd9b82395be4967ab55c6f
一二三串吧(周家井店),39.919365,116.588795,北京市,北京市,朝阳区,北京市朝阳区朝阳路东段2号二层,8bb5a31af72e03a6a7c75641,(010)65769929,1,8bb5a31af72e03a6a7c75641
艾比路咖啡,39.916571,116.588921,北京市,北京市,朝阳区,华文国际传媒大厦A座103号,eeb03d58281b4a42744ff19f,"(010)85398198,18612945733",1,eeb03d58281b4a42744ff19f
啊臻味道米粉(传媒大学店),39.914167,116.557684,北京市,北京市,朝阳区,北京市朝阳区惠河北街,,13269752326,1,5de0ddbe9d6f06ffadcb664d
箩箩贵州酸汤鱼(杨闸店),39.918212,116.603532,北京市,北京市,朝阳区,朝阳路京通新城31号楼,d6c5d9916dd9f7f130169b29,(010)65709512,1,d6c5d9916dd9f7f130169b29
永和大王(定福庄店),39.922244,116.568789,北京市,北京市,朝阳区,北京市朝阳区定福庄北里1号院23号楼天客隆超市一层S-01号商铺,f5b4bfa2c3f55279ca1b952f,,1,f5b4bfa2c3f55279ca1b952f
庆丰包子铺(新天地店),39.920478,116.611649,北京市,北京市,朝阳区,朝阳路7号院9号楼1层101商业05号,4e1ceda2ff0cb1dc17c8f6e7,15110033830,1,4e1ceda2ff0cb1dc17c8f6e7
京门老爆三(双桥店),39.896363,116.608879,北京市,北京市,朝阳区,北京市朝阳区双桥中路12号院1号楼,,(010)65721880,1,60ea103c460a10140d3ddaba
虾友虾道(二外店),39.92335,116.569353,北京市,北京市,朝阳区,北京市朝阳区三间房乡定福庄路北里一号院(安民学校对面),,"(010)85381699,15701579639",1,8ef1cbc43c11acb02fb96d46
阿甘锅盔(长楹天街购物中心店),39.930874,116.605152,北京市,北京市,朝阳区,北京市朝阳区常通路1号长楹天街购物中心B1,,13269418882,1,3d9674e192ee40fe28d7ab48
老家肉饼(管庄路店),39.922138,116.598577,北京市,北京市,朝阳区,管庄路管庄大院55号(近中国建筑材料科学研究院),4c268906caa153edbda2403b,13810513176,1,4c268906caa153edbda2403b
田老师红烧肉(常营店),39.930312,116.618131,北京市,北京市,朝阳区,朝阳北路常营丽景园1号配套商业6号楼B1楼106号,cfa0f0e0b89d2e0d4d776ee4,(010)57845001,1,cfa0f0e0b89d2e0d4d776ee4
自在角落私厨便当,39.929863,116.607051,北京市,北京市,朝阳区,北京市朝阳区常通路4号院1号楼2层230,0013963b060f5ca5593ac87b,"15601131976,13311250517",1,0013963b060f5ca5593ac87b
香河肉饼 老汤砂锅,39.917667,116.58829,北京市,北京市,朝阳区,北京市朝阳区北岸1292六号楼底商605,877cbc62c16ae57c9122e050,13683513982,1,877cbc62c16ae57c9122e050
徽普臭桂鱼,39.909475,116.568482,北京市,北京市,朝阳区,塔营北街新房路3号院玲珑山小区北门1层,,"(010)59478766,(010)59478768",1,d0b26c154fcbd61c9cf77956
人民公社粗粮馆,39.926399,116.589532,北京市,北京市,朝阳区,三间房东路甲七号柏林爱乐小区西门南200米,,(010)65777750,1,e9007a8d32f48afc0b69d910
好利来(常营陆港城店),39.930737,116.599041,北京市,北京市,朝阳区,北京市朝阳区朝阳北路20号院3号楼陆港城一层110号,980d2f2c1b76ffdaa0acc49d,"(010)52858847,(010)65788577",1,980d2f2c1b76ffdaa0acc49d
南锣肥猫(长楹天街购物中心店),39.931213,116.608828,北京市,北京市,朝阳区,北京市朝阳区常通路1号院1号楼长楹天街购物中心F4,fcefa9ddafebe694c5effb18,(010)65432273,1,fcefa9ddafebe694c5effb18
味多美(管庄店),39.918813,116.595195,北京市,北京市,朝阳区,北京市朝阳区朝阳路管庄西里65号楼底商一层东二间,d4034eb367a3d8efc036446b,(010)65761472,1,d4034eb367a3d8efc036446b
星光美食城,39.919661,116.564251,北京市,北京市,朝阳区,朝阳区定福庄东街1中国传媒大学40号楼,6ed3083af3741fae2b3a9f6e,(010)65783666,1,6ed3083af3741fae2b3a9f6e
百年义利(定福家园南里店),39.929238,116.571019,北京市,北京市,朝阳区,定福家园南里3号院一层3-1,,(010)52870969,1,24e7b6b509ba78c9b14c4978
绿园餐厅(二外/传媒大学店),39.911367,116.573308,北京市,北京市,朝阳区,朝阳区双柳北街39号(天籁轩B座2层),871a057b370e51cedbeceddb,(010)56192188,1,871a057b370e51cedbeceddb
万峰老北京铜锅涮肉(朝阳路辅路),39.921531,116.557209,北京市,北京市,朝阳区,北京市朝阳区朝阳区定福庄西街北口一号,c21db9e5f608d79a00ff2d08,(010)65777256,1,c21db9e5f608d79a00ff2d08
必胜客(龙湖长楹天街餐厅),39.930872,116.608351,北京市,北京市,朝阳区,"北京市朝阳区常通路2号院1号楼2F-29B号,2F130号",,(010)85094413,1,b6c45c8a1c13c46e38e4a665
海鼎丰蒸汽海鲜(双桥店),39.912165,116.584939,北京市,北京市,朝阳区,北京市朝阳区双桥路康惠园3号院3号楼工商银行隔壁,,(010)65772434,1,78b070f7c770200215c90539
杨家火锅(管庄店),39.919307,116.589423,北京市,北京市,朝阳区,朝阳路北岸商业广场东南120米,a3f907a1788e0c671b11d5eb,(010)65764108,1,a3f907a1788e0c671b11d5eb
草原领头羊(黄渠店),39.929845,116.58844,北京市,北京市,朝阳区,朝阳北路26号城铁6号线黄渠站C口向东150米路南,aeef3f2d113a59264d2fdf15,(010)57299090,1,aeef3f2d113a59264d2fdf15
虚合记海鲜打边炉(传媒大学店),39.908367,116.562317,北京市,北京市,朝阳区,北京市朝阳区高碑店北花园168号8号院,,18600455132,1,69e3b1ab2c7fbbbe72455b69
呷哺呷哺(国泰百货店),39.914258,116.584244,北京市,北京市,朝阳区,北京市朝阳区双桥路2号院2号楼国泰平安百货地下二层3号,e6ee2fd2fd5d97512b11d1c6,"(010)65728426,(010)65703925",1,e6ee2fd2fd5d97512b11d1c6
莱丁壳,39.926505,116.559847,北京市,北京市,朝阳区,北京市朝阳区定福庄北街19号附近,,(010)65777655,1,21cfdae3059fcc21f8dc8542
合湘田湖南味道,39.920287,116.581378,北京市,北京市,朝阳区,北京市朝阳区三间房南里4号,19a2ee5141480f15ae31e5fa,17801077623,1,19a2ee5141480f15ae31e5fa
花腰餐吧(传媒店),39.918714,116.560398,北京市,北京市,朝阳区,定福庄传媒大学西街2号1楼,9674a0bf264da9c46b49f397,(010)65792489,1,9674a0bf264da9c46b49f397
味多美(双桥店),39.909311,116.583457,北京市,北京市,朝阳区,北京市朝阳区双桥路双桥金隅可乐b座,199780f3609b6e64a3acc4d0,,1,199780f3609b6e64a3acc4d0
一点点奶茶店(双桥店),39.911231,116.584137,北京市,北京市,朝阳区,康惠园3号院7号楼1-2层3单元103,,13810226923,1,8ea13b4257940a2c17948e6a
肯德基(管庄餐厅),39.920647,116.598129,北京市,北京市,朝阳区,北京朝阳区管庄东街49号京客隆1楼(管庄路口北),09185c56d22b7e44f11937ff,(010)65750057,1,09185c56d22b7e44f11937ff
味多美(欧尚店),39.929081,116.581644,北京市,北京市,朝阳区,北京市朝阳区三间房东路4号16号楼1层1036(欧尚超市内),30da616de744bfa66f3e1b0e,(010)59748165,1,30da616de744bfa66f3e1b0e
一手店(管庄店),39.921866,116.597472,北京市,北京市,朝阳区,管庄西里甲32号院东小间(柯达对面),a1a911dcc0378305a9175a5b,(010)56129994,1,a1a911dcc0378305a9175a5b
北海明珠海鲜宫,39.91408,116.58779,北京市,北京市,朝阳区,双桥路甲3号,,(010)59769666,1,8a08556aff58312be115f983
老猿精酿,39.913528,116.559757,北京市,北京市,朝阳区,惠河北街25号爱洁汽车东50米,dd3acf79deb3f8a9283a9f44,"13901247156,13301165662",1,dd3acf79deb3f8a9283a9f44
宏大运餐厅(传媒大学店),39.918642,116.558168,北京市,北京市,朝阳区,三间房传媒大学西门外定福庄西街,,15210970498,1,919cd65b5b202767b04c4959
庆丰包子铺(双桥店),39.911716,116.583456,北京市,北京市,朝阳区,双桥中路双惠苑甲3号8门,41572e00eda3feadb45f1e7e,(010)65704948,1,41572e00eda3feadb45f1e7e
德克士(双桥餐厅),39.914795,116.584143,北京市,北京市,朝阳区,北京市朝阳区双桥路9号国泰百货北侧一层,e258a14ead8bd482bd4842b3,(010)65703385,1,e258a14ead8bd482bd4842b3
德克士(陆港城餐厅),39.930731,116.599422,北京市,北京市,朝阳区,北京市朝阳区朝阳北路20号院2号楼101室,7dbb8c355ac9fe6d4acc4add,(010)65726878,1,7dbb8c355ac9fe6d4acc4add
牛一锅炙子烤肉(三间房东路店),39.926442,116.589581,北京市,北京市,朝阳区,朝阳路三间房东路甲5-108,477018ef3fe423944251c07d,(010)65432699,1,477018ef3fe423944251c07d
秋味稻(朝阳路店),39.921379,116.560129,北京市,北京市,朝阳区,朝阳区朝阳路定福庄西里1号,a264b3bd5f154eb02fb17ed8,(010)65768033,1,a264b3bd5f154eb02fb17ed8
田老师红烧肉(八面店),39.920311,116.586676,北京市,北京市,朝阳区,管庄西里42号,c30175a775a71f4c41d63e44,"(010)65788389,4001003109,13011048086",1,c30175a775a71f4c41d63e44
河间驴肉火烧(郎各庄西路),39.875888,116.564474,北京市,北京市,朝阳区,北京市朝阳区海棠公社北汽新能源4S店后面,b9a78cf3661344ba8c1a8936,"15810672051,13718371571",1,dd8900a57d65bad72fb17e47
啊臻味道米粉(长楹天街店),39.930351,116.605295,北京市,北京市,朝阳区,朝阳区朝阳北路长楹天街西区商业街二楼D211(商场二楼星巴克对面通道过来后左边),,13146487574,1,b6a9abf12a80b2330b1cc761
西少爷肉夹馍(常营店),39.930876,116.600639,北京市,北京市,朝阳区,北京市朝阳区朝阳北路20号院1号楼一层(陆港城底商),,(010)65503244,1,e907e5e14d020d263f9a5e52
盖海小镇,39.909854,116.557883,北京市,北京市,朝阳区,北京市朝阳区北花园中路6号院4号楼107底商,af95615161c4e71900ff2dbd,"(010)53965150,18310414816",1,af95615161c4e71900ff2dbd
呷哺呷哺(管庄金时代店),39.919749,116.59795,北京市,北京市,朝阳区,北京市朝阳区管庄路管庄服装百货城1-2层A110-1号商铺,17ea2856139ab43873210bb1,(010)60157234,1,17ea2856139ab43873210bb1
口口湘家常菜(双桥店),39.911388,116.573361,北京市,北京市,朝阳区,北京市朝阳区双柳北街39号商业一层,,13439405982,1,62ae23217d21e1dfe856fa9a
九宫格重庆火锅(长楹天街店),39.930245,116.607044,北京市,北京市,朝阳区,朝阳区长楹天街商铺东区星座6栋3楼1-332号,49c1d9b9ccce973552e5c5be,"(010)65463964,(010)65763964",1,49c1d9b9ccce973552e5c5be
吉野家(常营店),39.930343,116.619199,北京市,北京市,朝阳区,朝阳北路丽景园6号楼-1层120-121及一层117室,,4008197197,1,f134396d3c96bbe8e956fa31
啡客站(传媒大学店),39.915712,116.560289,北京市,北京市,朝阳区,北京市朝阳区定福庄东街2号楼底商,e2c734e402405c4414a190b0,(010)65771278,1,e2c734e402405c4414a190b0
沙县小吃(双桥路店),39.909081,116.583579,北京市,北京市,朝阳区,双桥南路甲5号金隅可乐底商,c48469b7bd301345a1a934bf,18911187759,1,c48469b7bd301345a1a934bf
My Yard 院,39.913473,116.560027,北京市,北京市,朝阳区,惠河北街18号,,,1,dddf80ad3fd661827069d3f0
叁不过精酿啤酒,39.913575,116.559649,北京市,北京市,朝阳区,北京市朝阳区惠河北街26号,,13581565010,1,6e4bdf51be8d517379dbd2f7
麦当劳甜品站(东星时尚广场店),39.91433,116.582873,北京市,北京市,朝阳区,北京市朝阳区双桥路3号东星时尚购物广场1楼,43d2c6f5005381bf07fef5c3,"(010)65426607,(010)65420866",1,43d2c6f5005381bf07fef5c3
康师傅私房牛肉面(朝阳北路欧尚店),39.929124,116.582369,北京市,北京市,朝阳区,三间房东路4号欧尚商业中心内一层1033号,0adce3e2d7f8377880a00c57,(010)59748106,1,0adce3e2d7f8377880a00c57
新意大利餐厅,39.915673,116.560395,北京市,北京市,朝阳区,北京市朝阳区定福庄东街2号楼(传媒大学地铁站A口),e6ad61bfdca4a88cad31e57c,(010)65760299,1,cb4fd146cd3e533c9d9d6825
Sizzler时时乐餐厅,39.930809,116.608268,北京市,北京市,朝阳区,北京市朝阳区常通路1号院1号楼长楹天街购物中心F4,3ded3b1ff8ccbaf38bf15d37,(010)85390438,1,3ded3b1ff8ccbaf38bf15d37
喜迁莺火锅,39.910097,116.566414,北京市,北京市,朝阳区,北京市朝阳区艺水芳园16号楼1层,d42e3527d94f5d9b6fc02c51,(010)65711351,1,d42e3527d94f5d9b6fc02c51
稻香村(双桥店),39.905592,116.608912,北京市,北京市,朝阳区,北京市朝阳区双桥东路甲10-22号,d1a3fbd19702d69545e27428,(010)65485580,1,d1a3fbd19702d69545e27428
刚子烧烤(朝阳北路店),39.922461,116.611991,北京市,北京市,朝阳区,北京市朝阳区朝阳路5号院8号楼一层-105,8a5cce1d63bb9eb6ad31e571,13263261825,1,8a5cce1d63bb9eb6ad31e571
周黑鸭(华润双桥店),39.918046,116.602813,北京市,北京市,朝阳区,北京市朝阳区朝阳路管庄京通苑30号plus365购物中心1层,4ed763f73f46c8b8b75f1e9e,18810616225,1,4ed763f73f46c8b8b75f1e9e
呷哺呷哺(管庄华冠店),39.926699,116.596629,北京市,北京市,朝阳区,北京市朝阳区管庄路鑫兆家园15号楼华冠超市2楼,a5097bfaaf1ddc7af03cbadb,(010)65431971,1,a5097bfaaf1ddc7af03cbadb
杨记东北农家菜(定福庄店),39.926981,116.560138,北京市,北京市,朝阳区,北京市朝阳区定福庄北街与朝阳北路交叉口金福家园旁(近福怡园小区),181653344defde1dfa2d61ef,"(010)65406883,18201096895",1,181653344defde1dfa2d61ef
豫园烩面,39.921843,116.596897,北京市,北京市,朝阳区,管庄路管庄西里甲32号楼,,"(010)53686838,18920357626",1,ffcd36a63f6d75a8fd0eb0ca
云臻咖啡,39.918566,116.605428,北京市,北京市,朝阳区,北京市朝阳区中百世贸3层,44aa509dbf3d56e38c1a893e,18519150088,1,44aa509dbf3d56e38c1a893e
星巴克(常通路二店),39.930771,116.606905,北京市,北京市,朝阳区,北京市朝阳区常通路1号院1号楼长楹天街东区购物中心4层,93fbfca31a88d0ffaeb22ac3,(010)65430236,1,93fbfca31a88d0ffaeb22ac3
Laker's Pub(传媒大学店),39.919298,116.567248,北京市,北京市,朝阳区,朝阳路京川苑东侧,bc9a02545471c93815c8f6e4,,1,bc9a02545471c93815c8f6e4
呷哺呷哺(朗廷店),39.917129,116.604263,北京市,北京市,朝阳区,北京市朝阳区朝阳路8号朗廷大厦2层105号,e2c734e40edd504415a19027,(010)65735958,1,e2c734e40edd504415a19027
吉野家(杨闸店),39.91696,116.604396,北京市,北京市,朝阳区,北京市朝阳区杨闸环岛朗廷大厦1层,e85e25273d8aec4a95f08c64,(010)65735674,1,e85e25273d8aec4a95f08c64
久喜回转寿司(长楹天街购物中心店),39.930862,116.608277,北京市,北京市,朝阳区,北京市朝阳区常通路1号院1号楼长楹天街购物中心B1,,(010)65464855,1,5d828e85b8b32eb540e19233
大草原烤肉坊(朝阳路店),39.921927,116.573499,北京市,北京市,朝阳区,北京市朝阳区朝阳路三间房611号(北京第二外国语学院斜对面),f8f5263615fd66f32b11d100,(010)65736388,1,f8f5263615fd66f32b11d100
大叔烤肉(管庄店),39.918336,116.596558,北京市,北京市,朝阳区,朝阳路管庄路口1幢1-02朝阳路官庄路口红绿灯西北角大叔烤肉,e23db5087668d032932ca3e1,15636901067,1,e23db5087668d032932ca3e1
多斯鲁克新疆餐厅(三间房店),39.920291,116.581843,北京市,北京市,朝阳区,朝阳路3间房南里4号,ef9161d6605b8d48f219371c,(010)65438355,1,ef9161d6605b8d48f219371c
一期一会日本料理(定福庄东街店),39.919022,116.5596,北京市,北京市,朝阳区,北京市朝阳区定福庄西里1号院21号,be1ea5ef1228e7a615948e91,13717814329,1,be1ea5ef1228e7a615948e91
韩香园炭火烤肉(朝阳店),39.927978,116.559604,北京市,北京市,朝阳区,北京市朝阳区定福庄北街甲15号院7号楼二层201内F2-05,a0183d1b5ffa1ba3abf0cdff,"(010)57219566,13895777808",1,a0183d1b5ffa1ba3abf0cdff
老北京卤煮(三间房店),39.926364,116.57439,北京市,北京市,朝阳区,朝阳区三间房洗路2号院4号楼4-1,92fe7d3ba98711ff2cb9084b,13269881135,1,92fe7d3ba98711ff2cb9084b
馨咖啡(龙湖天街店),39.930395,116.605817,北京市,北京市,朝阳区,北京市朝阳区常通路1号院1号楼长楹天街购物中心B2,53a1be3c90e317a29b68b4ad,(010)65700068,1,53a1be3c90e317a29b68b4ad
咱家春饼(传媒大学店),39.917524,116.557741,北京市,北京市,朝阳区,定福庄西街7号楼北侧(定福庄第二粮店),,"(010)58348282,15210511730",1,23beb95e63d7b28e8b2fb54e
春味(长楹天街购物中心店),39.930657,116.605375,北京市,北京市,朝阳区,北京市朝阳区常通路1号长楹天街购物中心B1,c5670d9c2257f2e2f7eafcfe,"13120493102,13716586096",1,c5670d9c2257f2e2f7eafcfe
百年义利(朝阳北路店),39.93082,116.616341,北京市,北京市,朝阳区,北京市朝阳区常营丽景园4号楼一层1-108,,(010)57845688,1,b829909a336edb7f9868b444
观·寿司(长楹天街购物中心店),39.93095,116.604766,北京市,北京市,朝阳区,北京市朝阳区常通路1号院1号楼长楹天街购物中心F5,1a49ab7708fb5edfda2f283a,(010)65795181,1,1a49ab7708fb5edfda2f283a
猫婆正宗重庆小面(定福庄店),39.926332,116.572752,北京市,北京市,朝阳区,北京市朝阳区三间房西路2院4号楼,,15101503086,1,bbbc55cf42c5cbf7a8059dc4
一号瓦罐煨汤,39.930214,116.603934,北京市,北京市,朝阳区,常营龙湖长楹天街西1单元商业楼3层D322,350265e9aa4169ff08f5ebd4,(010)52883266,1,350265e9aa4169ff08f5ebd4
清真老伍泉水涮肉,39.916707,116.602859,北京市,北京市,朝阳区,朝阳区管庄乡1号北岛大厦一层,,(010)56037018,1,66a3a638c50951bd9868b4fc
田老师红烧肉(杨闸店),39.917153,116.600309,北京市,北京市,朝阳区,北京市朝阳区朝阳路28号-1号楼-3层-32号,cd10af27cf159edae6e96525,(010)65718889,1,cd10af27cf159edae6e96525
142号休闲烤肉(管庄店),39.922112,116.583757,北京市,北京市,朝阳区,朝阳区三间房东路142号院,3647c0a58e9c9fbf4e2fdf0b,(010)65796385,1,6d931cfa52e379b736b06c92
杨国福麻辣烫(欧尚店),39.928654,116.581878,北京市,北京市,朝阳区,三间房东路4号欧尚超市一层,c3c95d88813c795cb54f5435,,1,c3c95d88813c795cb54f5435
紫燕百味鸡(管庄店),39.92573,116.597486,北京市,北京市,朝阳区,北京市朝阳区管庄东里商业1号,7bedaad15333304fd813188f,15910272910,1,7bedaad15333304fd813188f
常敬斋饭庄,39.927238,116.589461,北京市,北京市,朝阳区,北京市朝阳区三间房东路甲3号,3f9337d60aff8caaf7231003,(010)57428698,1,3f9337d60aff8caaf7231003
老家肉饼(新房路店),39.909461,116.566993,北京市,北京市,朝阳区,三间房乡新房路3号院新2号楼121底商,b9c999cb46120b6f3586f4c3,"(010)58432592,13520657715",1,b9c999cb46120b6f3586f4c3
田老师红烧肉(朝阳双桥店),39.907355,116.610202,北京市,北京市,朝阳区,北京市朝阳区双桥东路甲6附近,,18911126271,1,86e18fb8a08e9a4d49fc8d4d
