cenggao,floor,function_list,jianzhumianji,jinshen,location,loupandizhi,loupanmingcheng,miankuan,release_date,service_price,shangpu_type,shifoufenge,shihejingying,titile,total_price,url,zhuangxiu
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",99㎡,11.00米,"宝安,宝安中心区",前海卓越时代广场,前海卓越时代广场餐饮街铺,9.00米,2019/6/19 21:49:23,11.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其他",一个圣淘沙，一个华侨城欢乐港湾，特价餐饮街铺1188万,23万,https://sz.shop.fang.com/shou/3_219177314.html,毛坯
3.00米,第2层(共7层),,11㎡,3.32米,"罗湖,东门",深圳市罗湖区东门中路与二横街交汇点处,旺角购物广场,3.32米,2019/7/23 11:37:47,0.00元/㎡·月,住宅底商,是,百货超市,罗湖东门旺角购物广场出售，此铺位于转角位，租约租定。,49万,https://sz.shop.fang.com/shou/3_220178776.html,简装修
5.10米,第1层(共1层),"网络,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",1.1㎡,5.00米,"南山,蛇口",太子湾,蛇口新地标LKF太子湾滨海全能商铺出售，一手街铺,5.00米,2019/8/22 11:23:37,40.00元/㎡·月,住宅底商,是,"生活服务,餐饮美食,服饰鞋包,休闲娱乐,美容美发",蛇口新地标太子湾滨海全能出售，一手街铺,15万,https://sz.shop.fang.com/shou/3_221086521.html,毛坯
7.00米,第1层(共4层),"暖气,上水",45㎡,8.00米,"南山,蛇口",蛇口自贸区招商局展示中心,太子湾,6.00米,2019/7/27 9:10:05,5.00元/㎡·月,住宅底商,是,百货超市,一个深圳，一个蛇口，一个邮轮，太子湾邮轮商业街1350万,35万,https://sz.shop.fang.com/shou/3_220299038.html,简装修
,第1层(共1层),"网络,暖气,停车位,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2㎡,5.10米,"南山,蛇口",1.00米,南山蛇口,1.00米,2019/8/31 16:10:35,0.00元/㎡·月,商业街商铺,否,太子湾商务广场,蛇口太子湾原始股 双地铁无缝连接 香港兰桂坊招商运营管理,50万,https://sz.shop.fang.com/shou/3_221339072.html,毛坯
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",63㎡,11.00米,"南山,西丽",南山区留仙洞战略型新兴产业总部基地石鼓路与打石一路交汇处,万科云城商铺,6.00米,2019/8/3 19:34:07,4.60元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",中国硅谷 西丽高铁站 一手街铺 内部 价出售,17.8万,https://sz.shop.fang.com/shou/3_220529691.html,精装修
5.10米,第1层(共2层),"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",30㎡,6.00米,"宝安,西乡",碧海片区（宝安大道与西乡大道交汇处）,中粮鸿云商铺,5.00米,2019/9/3 12:09:06,5.00元/㎡·月,住宅底商,是,百货超市,光明新区街铺，地铁6号线即将开通，单价仅2.8万，欢迎团购,3.5万,https://sz.shop.fang.com/shou/3_221406484.html,简装修
,第4层(共6层),,60㎡,7.00米,"南山,南山中心区",6.00米,南海大道与创业路交汇处,8.00米,2019/8/8 10:46:50,5.00元/㎡·月,其他,否,保利城花园商铺,（大南山 低总价）惊现总价600万租金2.8万8米门宽品牌租,10万,https://sz.shop.fang.com/shou/3_220665840.html,简装修
7.00米,第3层(共7层),"暖气,上水",47㎡,8.00米,"南山,蛇口",蛇口,蛇口太子湾,6.00米,2019/8/14 11:33:27,5.00元/㎡·月,住宅底商,是,百货超市,（区总推荐太子驾到）深圳一线滨海商业太子湾震撼特价1200万,20万,https://sz.shop.fang.com/shou/3_220850223.html,简装修
,第1层(共33层),,100㎡,5.80米,"光明区,公明",5.00米,光明区 公明 长春南路3号,6.00米,2019/9/3 18:16:40,6.50元/㎡·月,商业街商铺,否,中粮云景国际南区商铺,双地铁一手临街铺，光明新区纯地铁物业单价仅2.5万,3.5万,https://sz.shop.fang.com/shou/3_221416983.html,简装修
5.00米,第1层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",1045㎡,16.00米,"南山,蛇口",蛇口太子湾邮轮大道,太子湾广场,64.00米,2019/7/31 15:29:41,40.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",国际化资产，项目经理诚意推荐：64米门面展示位 仅28万/平,28万,https://sz.shop.fang.com/shou/3_220429957.html,精装修
3.00米,第1层(共1层),,4㎡,5.00米,"龙华区,龙华",龙华区和平路与布龙路及民塘路交汇处,特发和平里商铺,5.00米,2019/6/24 15:57:23,5.00元/㎡·月,住宅底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其它",贸易战下如何保护好自己的资产？来做肯德基的房东吧,30万,https://sz.shop.fang.com/shou/3_219330738.html,毛坯
5.11米,1000㎡,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",1045㎡,16.00米,"南山,蛇口",太子湾广场,太子湾广场,64.00米,2019/7/25 14:51:43,40.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",太子湾稀有一手街铺出售 内部价选好铺 带国际品牌,28万,https://sz.shop.fang.com/shou/3_220247101.html,精装修
,第1层(共1层),,3㎡,3.00米,"深圳周边区,深圳周边",5.00米,南环大道9号,4.00米,2019/8/30 10:52:25,0.00元/㎡·月,其他,否,奥园峯荟,极乐活时区奥园缤纷 地铁口一手临街铺 稳定租约,15万,https://sz.shop.fang.com/shou/3_221302466.html,简装修
3.00米,第1层(共1层),"货梯,扶梯",2.1㎡,4.00米,"光明区,光明",光明新区公明街道南环大道与松白路交汇处东南侧,益田假日府邸商铺,5.00米,2019/8/1 10:28:36,0.00元/㎡·月,商业街商铺,否,百货超市,光明地铁铺，洋房的价格买，月租抵月供，带真实租约!,5.42万,https://sz.shop.fang.com/shou/3_220449037.html,简装修
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",99㎡,11.00米,"宝安,宝安中心区",前海卓越时代广场,前海卓越时代广场餐饮街铺,9.00米,2019/6/20 12:22:06,33.00元/㎡·月,住宅底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其他",一个圣淘沙名，一个华侨城欢乐港湾，特价餐饮街铺1188万,23.7万,https://sz.shop.fang.com/shou/3_219194439.html,毛坯
,第1层(共1层),,3㎡,1.00米,"宝安区,沙井",1.00米,上星南路,1.00米,2019/8/14 21:30:25,0.00元/㎡·月,商业街商铺,否,万科星城,沙井临海岸城商圈万科发售一手街铺，单价3.1万起,3.1万,https://sz.shop.fang.com/shou/3_220870101.html,简装修
6.00米,第1层(共5层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",182㎡,8.00米,"龙华区,龙华",龙华新区民治街道民塘路与简上路交汇处,中海锦城商铺,24.00米,2019/8/3 17:22:36,4.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",龙华中心地铁口 中海锦城 清盘价低至6.2万/平 带5厘品牌租约,20万,https://sz.shop.fang.com/shou/3_220526163.html,精装修
,第1层(共3层),"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟,排污,外摆区",12㎡,6.10米,"龙华区,龙华",6.00米,龙华新区民治街道民塘路与简上路交汇处,2.00米,2019/9/2 13:21:42,0.00元/㎡·月,其他,否,中海锦城商铺,铺王！龙华中轴之作 地铁接驳购物中心13.8万起,13.8万,https://sz.shop.fang.com/shou/3_221381547.html,毛坯
4.00米,186㎡,"客梯,货梯,扶梯",187㎡,5.00米,"宝安,中心区",宝中卓越前海时代广场,百货超市,海天路地铁5号线宝华站A2出口100米,2019/6/10 20:48:38,0.00元/㎡·月,毛坯,商业街商铺,否,湾区（一铺养三代）的看过来！ 接轨大湾区,12万,https://sz.shop.fang.com/shou/3_218830061.html,第1层(共1层)
,第1层(共2层),,66㎡,5.60米,"罗湖区,蔡屋围",5.00米,深南大道与人民南路交汇处,10.00米,2019/8/30 12:35:15,0.00元/㎡·月,商业街商铺,否,汇金天琅大厦,东门双地铁口二楼一手出售17万一平带华为租约6万月售,21万,https://sz.shop.fang.com/shou/3_221306772.html,简装修
9.00米,第1层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",1045㎡,16.00米,"南山,蛇口",蛇口太子湾邮轮大道,太子湾广场,64.00米,2019/8/2 10:31:52,40.00元/㎡·月,购物中心/百货,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",太子湾国际邮轮母港 米其林餐厅 64米展示面 仅28万/平,28万,https://sz.shop.fang.com/shou/3_220480581.html,精装修
,第3层(共6层),,43㎡,7.00米,"龙岗,布吉",4.00米,布吉镇政府东北侧,10.00米,2019/8/7 17:26:28,5.00元/㎡·月,其他,否,布吉中心花园商铺,（百果园）在卖，月租26500元 ，620万 布吉小东门 离,12万,https://sz.shop.fang.com/shou/3_220648325.html,简装修
7.00米,第2层(共2层),,3㎡,8.00米,"南山,西丽",创科路与打石二路交汇处,云街,6.00米,2019/8/31 18:16:21,12.00元/㎡·月,其他,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,其它,休闲娱乐",南山总部基地 2500家公司先进驻 万科开发一手原始股,24万,https://sz.shop.fang.com/shou/3_221342112.html,毛坯
7.00米,第1层(共1层),客梯,1.2㎡,8.00米,"宝安,宝安中心区",宝安中心区,碧桂圆 领寓,6.00米,2019/9/1 13:00:46,5.00元/㎡·月,住宅底商,是,餐饮美食,碧桂园领-寓抵-工程款仅7套总价300多万低于市场价100万,13万,https://sz.shop.fang.com/shou/3_221356628.html,毛坯
5.00米,第1层(共10层),"暖气,上水",88㎡,11.00米,"福田,华强",福田区华发路,赛格公寓商铺,8.00米,2019/8/31 14:59:04,5.00元/㎡·月,住宅底商,是,百货超市,华强北商业中心，8米门面双租客，仅售1450万,16.5万,https://sz.shop.fang.com/shou/3_221337122.html,简装修
5.10米,第1层(共1层),,67㎡,12.00米,"南山,后海",科苑大道西，招商路与工业八路之间,卓越维港商铺,4.00米,2019/9/3 10:26:30,5.00元/㎡·月,住宅底商,是,百货超市, 东莞新浦东 清盘活动 总价140万,2.5万,https://sz.shop.fang.com/shou/3_221401398.html,简装修
7.00米,第2层(共7层),"上水,下水",85㎡,8.00米,"龙华区,龙华",龙华东环一路壹城中心第五区,鸿荣源壹城中心商铺,6.00米,2019/9/1 12:32:15,0.00元/㎡·月,商业街商铺,是,百货超市,（20万人门口）转角位与山姆会员旗舰店为邻坐等发展汇聚,11万,https://sz.shop.fang.com/shou/3_221355957.html,简装修
7.00米,第4层(共6层),"暖气,上水",187㎡,8.00米,"宝安,宝安中心区",海天路地铁5号线宝华站A2出口100米,宝中卓越前海时代广场,6.00米,2019/6/6 14:39:23,5.00元/㎡·月,住宅底商,是,百货超市,（一铺养三代）的看过来！餐饮.1高 接轨大湾区,12万,https://sz.shop.fang.com/shou/3_218663927.html,简装修
,第1层(共1层),"网络,停车位,上水,下水,可明火,排烟,排污,燃气,外摆区",10㎡,5.10米,"宝安区,福永",4.00米,深圳宝安福永宝安区福永街道107国道与兴益路交汇处前,5.00米,2019/9/4 10:19:02,0.00元/㎡·月,住宅底商,否,碧桂园领寓,笋盘！会展中心旁边 福永碧桂园 均价5万的铺 月租可抵月供,50万,https://sz.shop.fang.com/shou/3_221428609.html,毛坯
7.00米,第4层(共7层),,85㎡,8.00米,"龙华区,龙华",龙华东环一路壹城中心第五区,鸿荣源壹城中心商铺,6.00米,2019/8/14 15:39:42,0.00元/㎡·月,住宅底商,是,百货超市,（20万人门口）转角位与山姆会员旗舰店为邻单价12万总价1100,12万,https://sz.shop.fang.com/shou/3_220859194.html,简装修
3.00米,第1层(共1层),,3㎡,4.00米,"光明新区,公明",松白路,中粮云景国际,5.00米,2019/6/24 15:56:09,0.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其它",中粮云景 50万首付 开发商直卖 双地铁口,7万,https://sz.shop.fang.com/shou/3_219330691.html,毛坯
12.00米,第1层(共3层),客梯,2㎡,7.00米,"盐田,盐田港",盐田港,盐田合墅公馆,6.00米,2019/9/1 12:39:34,5.00元/㎡·月,住宅底商,是,"百货超市,生活服务",两房价格288万买双-地-铁-口，盐田港三层大露台精装公馆,11万,https://sz.shop.fang.com/shou/3_221356163.html,精装修
6.00米,35㎡,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",40㎡,5.00米,"南山,南山中心区",保利文化广场商铺,保利文化广场商铺,8.00米,2019/6/6 21:53:53,40.00元/㎡·月,购物中心/百货,是,广告位,南山前海 写字楼裙带商业 宽8高6带广告位 租金1800/平 广告300/,40万,https://sz.shop.fang.com/shou/3_218682252.html,毛坯
,第3层(共3层),,239.85㎡,7.00米,"福田,福田中心区",6.00米,福田区深南大道2008号,8.00米,2019/9/4 12:17:46,25.00元/㎡·月,其他,否,凤凰大厦商铺,捡漏，转角铺王， 业主让利2038万，展示面佳,16.5万,https://sz.shop.fang.com/shou/3_221433875.html,精装修
,第90层(共90层),,10㎡,1.00米,"宝安区,宝安",1.00米,南环大道9号,1.00米,2019/7/10 20:35:14,1.00元/㎡·月,其他,否,奥园峯荟,即买即收租 光明奥园缤纷开发商一手临街铺,5.88万,https://sz.shop.fang.com/shou/3_219809105.html,毛坯
,第1层(共2层),,19㎡,3.00米,"龙岗,龙岗中心城",3.50米,中心城长兴路与回龙路交界处（盛平派出所北300米）,12.00米,2019/9/3 15:21:08,0.00元/㎡·月,商业街商铺,否,阅山华府商铺,阅山华府龙岗超低单价正街铺 2万5起 现铺带租约,47.5万,https://sz.shop.fang.com/shou/3_221412030.html,简装修
3.00米,第1层(共33层),,4㎡,8.00米,"宝安区,福永",深圳宝安福永宝安区福永街道107国道与兴益路交汇处,碧桂园领寓,8.00米,2019/6/24 15:54:25,5.00元/㎡·月,其他,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其它",五心级商业资产 碧桂园.领域 70年品牌 你值得拥有,20万,https://sz.shop.fang.com/shou/3_219330622.html,毛坯
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",88㎡,11.00米,"宝安,宝安中心区",前海卓越时代广场,前海卓越时代广场餐饮街铺,8.00米,2019/6/19 21:32:45,11.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其他",一个圣淘沙，一个华侨城欢乐港湾，特价餐饮街铺1188万,23万,https://sz.shop.fang.com/shou/3_219176663.html,毛坯
,第1层(共2层),,66㎡,5.10米,"深圳周边区,深圳周边",8.00米,松白路,6.00米,2019/8/21 16:59:10,0.00元/㎡·月,其他,否,中粮云景国际,首付50万买公明双地铁口一手临街 带稳定租约,3万,https://sz.shop.fang.com/shou/3_221068948.html,毛坯
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",136㎡,15.00米,"南山,西丽",南山区留仙洞战略型新兴产业总部基地石鼓路与打石一路交汇处,万科云城商铺,9.00米,2019/7/30 17:09:04,4.60元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",万科云城铺王 带 单价仅18.8万平 清盘特价,18.8万,https://sz.shop.fang.com/shou/3_220403695.html,精装修
,第90层(共90层),,10㎡,1.00米,"光明区,光明",1.00米,光明新区公明街道南环大道与松白路交汇处东南侧,1.00米,2019/6/6 17:57:38,1.00元/㎡·月,其他,否,益田假日府邸商铺,公明益田假日，开发商急卖7折清盘，光明标杆一手临街,4.78万,https://sz.shop.fang.com/shou/3_218673210.html,毛坯
7.00米,第2层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2㎡,8.00米,"龙华区,民治",红山地铁站,红山府6979,6.00米,2019/8/21 22:22:24,5.00元/㎡·月,商业街商铺,是,"美容美发,餐饮美食,服饰鞋包,生活服务,酒店宾馆,家居建材,百货超市,休闲娱乐",二大央企联合开发 龙华升级版欢乐海岸 高铁站深圳香港半刻钟,11万,https://sz.shop.fang.com/shou/3_221077268.html,精装修
,第1层(共2层),,4㎡,6.90米,"龙华区,民治",10.00米,龙华民治街道中梅路与腾龙路交汇处,9.00米,2019/8/30 10:40:15,0.00元/㎡·月,其他,否,龙光玖钻商铺,中/心黄/金旺/铺出售商业综合体周边100万,18万,https://sz.shop.fang.com/shou/3_221301818.html,毛坯
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",142㎡,11.00米,"南山,西丽",南山区留仙洞战略型新兴产业总部基地石鼓路与打石一路交汇处,万科云城商铺,12.00米,2019/8/3 19:00:15,4.60元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",西丽高铁站 中国硅谷 万科云街抄底价位 低于成本价出售,17.8万,https://sz.shop.fang.com/shou/3_220528734.html,精装修
6.00米,第1层(共4层),"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",16㎡,4.00米,"南山,南山中心区",海德三道与文心五路交汇处,海岸城购物中心,4.00米,2019/7/24 15:25:49,15.00元/㎡·月,住宅底商,是,看行业需求,南山中心区小金铺 “总价仅46万”轻轻松松在南山中心区做房东！,46万,https://sz.shop.fang.com/shou/3_220216221.html,毛坯
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",67㎡,11.00米,"南山,西丽",创科路与打石二路交汇处,万科云街,6.00米,2019/8/2 11:19:51,12.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",中国硅谷总部街铺 西丽高铁站 清盘价17.8万/平 带品牌5厘,17.8万,https://sz.shop.fang.com/shou/3_220483212.html,精装修
,第1层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",187㎡,7.00米,"福田,福田中心区",6.00米,中心区益田路与福华路交汇处,8.00米,2019/8/18 10:27:13,16.00元/㎡·月,其他,否,卓越时代广场商铺,前海欢乐海岸时代转角铺，一铺在手，天下你有！,25万,https://sz.shop.fang.com/shou/3_220969941.html,毛坯
,第90层(共90层),,3000㎡,3.00米,"光明新区,公明",5.00米,松白路,4.00米,2019/7/1 17:53:17,1.00元/㎡·月,其他,否,中粮云景国际,公明总价50万起买地铁口的红本 带稳定租约,3万,https://sz.shop.fang.com/shou/3_219547513.html,简装修
5.10米,第1层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2㎡,11.00米,"南山,蛇口",蛇口太子湾邮,太子湾滨海商业开始发售中 欢迎来太子湾项目参观！,8.00米,2019/8/22 12:25:18,40.00元/㎡·月,商业街商铺,是,"酒店宾馆,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",太子湾滨海商业开始发售中 欢迎来太子湾项目参观！,30万,https://sz.shop.fang.com/shou/3_221089052.html,毛坯
7.00米,第1层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",60㎡,8.00米,"宝安,西乡",碧海片区（宝安大道与西乡大道交汇处）,中粮鸿云商铺,6.00米,2019/8/20 10:58:24,3.20元/㎡·月,商业街商铺,否,"服饰鞋包,美容美发,酒店宾馆,餐饮美食,百货超市,生活服务,家居建材,休闲娱乐",央企开发商一手街铺 良心单 价2.8万,11万,https://sz.shop.fang.com/shou/3_221027236.html,精装修
,第1层(共2层),,2036.06㎡,3.00米,"宝安,宝安中心区",1.00米,深圳市宝安区创业二路与前进一路交汇处,1.00米,2019/8/23 13:46:23,16.00元/㎡·月,住宅底商,是,中洲中央一街商铺,物业 中洲转角铺 1.1亿急售,8.96万,https://sz.shop.fang.com/shou/3_221121958.html,简装修
7.00米,第1层(共1层),客梯,1.2㎡,8.00米,"宝安,宝安中心区",宝安中心区,碧桂圆 领寓,6.00米,2019/8/20 10:41:36,5.00元/㎡·月,住宅底商,是,餐饮美食,碧桂园领-寓抵-工程款仅7套总价300多万低于市场价100万,13万,https://sz.shop.fang.com/shou/3_221026375.html,毛坯
3.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,燃气",150㎡,4.00米,"光明区,光明",光明新区公明街道南环大道与松白路交汇处东南侧,益田假日府邸商铺,5.00米,2019/8/12 19:16:14,12.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",光明笋铺 低价急抛 好位置5厘租约抵月供 品牌租客进驻,10.5万,https://sz.shop.fang.com/shou/3_220805509.html,简装修
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",45㎡,5.00米,"南山,蛇口",蛇口太子湾邮轮大道,太子湾广场,12.00米,2019/7/30 19:13:53,40.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",项目推荐国际邮轮中心 滨海商业街 12米门面 仅售28万/平方起,28万,https://sz.shop.fang.com/shou/3_220407033.html,精装修
,第1层(共1层),,10㎡,5.50米,"光明区,公明",6.70米,光明区 公明 长春南路3号,10.00米,2019/8/29 22:02:22,0.00元/㎡·月,商业街商铺,否,中粮云景国际南区商铺,光明中粮云景国际央企打造步行街金铺！地铁300米,3.3万,https://sz.shop.fang.com/shou/3_221295858.html,毛坯
4.00米,10㎡,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",12㎡,3.00米,"罗湖,东门",爵士大厦商铺,爵士大厦商铺,3.00米,2019/8/31 11:38:32,15.00元/㎡·月,住宅底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",独立红本 餐饮铺急卖48万,48万,https://sz.shop.fang.com/shou/3_221331759.html,精装修
5.00米,10㎡,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水",14㎡,3.00米,"罗湖,东门",深圳市罗湖区东门解放路,九龙城商铺,3.00米,2019/7/19 13:18:23,15.00元/㎡·月,精装修,商业街商铺,否,东门茂业百货??下售价45万！！购价！！,45万,https://sz.shop.fang.com/shou/3_220059363.html,第4层(共8层)
4.00米,10㎡,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",12㎡,3.00米,"罗湖,东门",爵士大厦商铺,爵士大厦商铺,3.00米,2019/9/2 19:48:52,15.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",独立红本店铺出售48万 经营快餐 月租金2500,48万,https://sz.shop.fang.com/shou/3_221392990.html,精装修
,第1层(共3层),,10㎡,5.09米,"龙华区,龙华",5.00米,龙华新区民治街道民塘路与简上路交汇处,12.00米,2019/8/23 23:35:14,0.00元/㎡·月,住宅底商,否,中海锦城商铺,地铁口购物中心70年产权 8.5万起,8.5万,https://sz.shop.fang.com/shou/3_221136745.html,毛坯
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",77㎡,11.00米,"宝安,宝安中心区",前海卓越时代广场,前海卓越时代广场餐饮街铺,7.00米,2019/6/19 20:15:50,11.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其他",一个圣淘沙，一个华侨城欢乐港湾，特价餐饮街铺1188万,33万,https://sz.shop.fang.com/shou/3_219173944.html,毛坯
,第4层(共5层),,3784㎡,3.00米,"龙华区,龙华",61.51米,龙华梅龙路与工业东路交汇处（龙华中心小学旁）,61.51米,2019/8/20 15:41:03,5.00元/㎡·月,其他,否,深物业新华城商铺,（龙华未来商业中心）十字路口地铁口临街一楼铺位，单价4万出头,5万,https://sz.shop.fang.com/shou/3_221036549.html,简装修
,第1层(共2层),,57㎡,5.10米,"宝安区,福永",5.00米,深圳宝安福永宝安区福永街道107国道与兴益路交汇处,10.00米,2019/8/29 20:47:04,8.00元/㎡·月,商业街商铺,否,碧桂园领寓商铺,深圳国际会展中心旁 抵工程款的一手 单价才5万起,3万,https://sz.shop.fang.com/shou/3_221293567.html,简装修
5.90米,第2层(共6层),,3㎡,4.00米,"南山,西丽",创科路与打石二路交汇处,云街,5.00米,2019/6/19 20:46:13,5.00元/㎡·月,其他,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其它",贸易战下如何保护好自己的资产？来做肯德基的房东吧,27万,https://sz.shop.fang.com/shou/3_219174897.html,毛坯
4.00米,186㎡,"客梯,货梯,扶梯",187㎡,5.00米,"宝安,中心区",宝中卓越前海时代广场,百货超市,海天路地铁5号线宝华站A2出口100米,2019/6/13 10:01:11,0.00元/㎡·月,毛坯,商业街商铺,否,未来10年宝安人流旺的地方，前海港湾，原持股！,12万,https://sz.shop.fang.com/shou/3_218920496.html,第1层(共1层)
,第90层(共90层),,10㎡,5.20米,"宝安区,西乡",1.00米,深圳宝安西乡宝安区西乡共和工业路,1.00米,2019/6/6 17:59:57,5.00元/㎡·月,其他,否,碧桂园凤凰国际智谷,首付30万买养老铺 稳定收租 货量不多先到先得！！,5.5万,https://sz.shop.fang.com/shou/3_218673289.html,毛坯
,第1层(共3层),,10㎡,3.00米,"宝安,福永",3.00米,福永街道大洋路与塘新路交汇处,4.00米,2019/9/3 15:55:54,0.00元/㎡·月,其他,否,中粮凤凰里商铺,双地铁口国际会展中 心旁，国企中粮凤凰里70年街铺,8.8万,https://sz.shop.fang.com/shou/3_221413038.html,毛坯
,第90层(共90层),,60㎡,3.00米,"南山区,蛇口",5.00米,蛇口自贸区太子湾招商局蛇口展示中心,4.00米,2019/8/15 23:53:22,0.00元/㎡·月,其他,否,太子湾商务广场,蛇口自贸区852太子湾商业综合体发售,15万,https://sz.shop.fang.com/shou/3_220904252.html,简装修
5.00米,第1层(共33层),"客梯,燃气",1.2㎡,5.00米,"罗湖,蔡屋围",深南路与宝安南路交汇处,地王公寓商铺,5.00米,2019/9/1 12:47:58,6.00元/㎡·月,住宅底商,否,百货超市,罗湖地-王商圈大型综合体！带阳台通燃气！送国际一线精装公-寓,11万,https://sz.shop.fang.com/shou/3_221356354.html,精装修
