cenggao,floor,function_list,jianzhumianji,jinshen,location,loupandizhi,loupanmingcheng,miankuan,release_date,service_price,shangpu_type,shifoufenge,shihejingying,titile,total_price,url,zhuangxiu
5.10米,第1层(共4层),"暖气,上水",20㎡,4.47米,"龙华新区,龙华",和平路,龙华龙胜,4.47米,2019/9/2 19:19:38,5.00元/㎡·月,住宅底商,是,百货超市,融创智慧 总价100万起随便铺富三代,80万,https://sz.shop.fang.com/shou/3_221392156.html,简装修
3.00米,第1层(共1层),"货梯,扶梯",2.01㎡,4.00米,"宝安,福永",深圳市宝安区宝安福永街道白石厦(107国道东侧,碧桂园领寓,5.00米,2019/8/17 20:01:05,0.00元/㎡·月,商业街商铺,否,百货超市,碧桂园70年产权餐饮铺，单价3.8万，茴报率6个点,3.8万,https://sz.shop.fang.com/shou/3_220960454.html,简装修
6.30米,第1层(共4层),"暖气,上水,排烟,排污",200㎡,8.00米,"龙岗,横岗",龙岗大道与保康路交汇处,荣德国际综合体,15.00米,2019/8/15 16:49:40,6.00元/㎡·月,住宅底商,是,百货超市,地铁口无缝连接35万平史诗级购物未来5快线交通枢纽,15万,https://sz.shop.fang.com/shou/3_220893775.html,简装修
5.50米,第90层(共90层),客梯,163.6㎡,10.00米,"宝安,西乡","宝城76区,锦花路与西乡大道交汇处",天骄世家商铺,16.40米,2019/8/29 14:02:06,0.00元/㎡·月,住宅底商,否,百货超市,（急售做上市公司的房东）单价6.7万 做15米转角永辉集团的,100万,https://sz.shop.fang.com/shou/3_221281391.html,毛坯
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",99㎡,11.00米,"宝安,宝安中心区",前海卓越时代广场,前海卓越时代广场餐饮街铺,9.00米,2019/6/19 20:16:48,11.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其他",一个圣淘沙，一个华侨城欢乐港湾，特价餐饮街铺1188万,35万,https://sz.shop.fang.com/shou/3_219173967.html,毛坯
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",99㎡,11.00米,"宝安,宝安中心区",前海卓越时代广场,前海卓越时代广场餐饮街铺,9.00米,2019/6/19 22:27:30,22.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其他",一个圣淘沙，一个华侨城欢乐港湾，特价餐饮街铺1188万,22.3万,https://sz.shop.fang.com/shou/3_219178075.html,毛坯
,第90层(共90层),,163.6㎡,3.00米,"宝安,西乡",5.00米,"宝城76区,锦花路与西乡大道交汇处",4.00米,2019/8/28 17:56:40,0.00元/㎡·月,其他,否,天骄世家商铺,（急售做上市公司的房东）单价6.7万 做15米转角永辉集团的,100万,https://sz.shop.fang.com/shou/3_221261943.html,毛坯
9.00米,第1层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",1045㎡,16.00米,"南山,蛇口",南山蛇口兴华路海上世界广场,海上世界商铺,64.00米,2019/8/3 19:04:07,40.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",国际化资产，项目经理诚意推荐：64米门面展示位 仅28万/平,28万,https://sz.shop.fang.com/shou/3_220528820.html,精装修
,第1层(共1层),"网络,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2㎡,5.10米,"南山,前海",1.00米,海天路与宝华路交汇处,15.00米,2019/8/31 15:54:46,0.00元/㎡·月,商业街商铺,否,前海卓越时代广场,前海欢乐港湾景区旁 双地铁口 60万日均人流消费,36万,https://sz.shop.fang.com/shou/3_221338600.html,毛坯
,第1层(共3层),,30㎡,5.40米,"龙华新区,龙华",5.00米,玉龙路1号,6.00米,2019/7/26 9:15:11,0.00元/㎡·月,其他,否,莱蒙水榭山,黄江商业中心 超30万人流量 带5年租约 莱蒙国际运营,3万,https://sz.shop.fang.com/shou/3_220266133.html,简装修
,第1层(共1层),,30㎡,5.50米,"深圳周边区,深圳周边",3.00米,松白路,10.00米,2019/8/18 22:04:31,0.00元/㎡·月,其他,否,中粮云景国际,单价2.8万 地铁口出口 无缝接驳 住宅底商,84万,https://sz.shop.fang.com/shou/3_220991412.html,精装修
5.00米,第1层(共23层),,22㎡,4.00米,"罗湖,东门",南塘商业广场10地块永新街1号,南塘商业广场商铺,4.00米,2019/8/8 14:04:29,0.00元/㎡·月,住宅底商,是,百货超市,东门老街地铁出口处，红本铺位、售66万,66万,https://sz.shop.fang.com/shou/3_220674020.html,毛坯
,第3层(共3层),"上水,下水,可明火,排烟,排污,燃气,外摆区",12㎡,1.00米,"龙华区,龙华",1.00米,龙华新区民治街道民塘路与简上路交汇处,1.00米,2019/7/13 20:47:38,5.00元/㎡·月,其他,否,中海锦城商铺,（钻石铺位）龙华中轴之作 地铁接驳购物中心13.8万起,13.8万,https://sz.shop.fang.com/shou/3_219895912.html,简装修
,第1层(共1层),,10㎡,5.00米,"宝安区,福永",4.00米,深圳宝安福永宝安区福永街道107国道与兴益路交汇处前行100米,12.00米,2019/8/28 12:00:50,0.00元/㎡·月,住宅底商,否,碧桂园领寓商铺,碧桂园领寓清盘啦，57平232万，临幼儿园！,3.68万,https://sz.shop.fang.com/shou/3_221251869.html,毛坯
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",99㎡,11.00米,"宝安,宝安中心区",前海卓越时代广场,前海卓越时代广场餐饮街铺,9.00米,2019/6/19 21:34:35,11.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其他",一个圣淘沙，一个华侨城欢乐港湾，特价餐饮街铺1188万,24万,https://sz.shop.fang.com/shou/3_219176735.html,毛坯
,第1层(共12层),,48㎡,4.80米,"龙岗,布吉",12.00米,百鸽路与深惠公路交汇,6.00米,2019/8/7 17:26:49,0.00元/㎡·月,其他,否,百合星城商铺,（深圳东站铺）正街 十二米租金近2万，单价10万总价468万,10万,https://sz.shop.fang.com/shou/3_220648335.html,简装修
6.10米,第1层(共3层),"网络,停车位,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",12㎡,2.00米,"龙华区,龙华",龙华新区民治街道民塘路与简上路交汇处,中海锦城商铺,6.00米,2019/7/20 14:32:32,9.00元/㎡·月,购物中心/百货,是,"生活服务,休闲娱乐",铺王！龙华中轴之作 地铁接驳购物中心13.8万起,13.8万,https://sz.shop.fang.com/shou/3_220094103.html,毛坯
3.00米,第1层(共1层),停车位,32㎡,4.00米,"罗湖,人民南",罗湖火车站广场南路,罗湖商业城,5.00米,2019/8/31 14:02:58,0.00元/㎡·月,商业街商铺,否,百货超市,投咨新宠 创富* 比亚迪商圈 餐饮街铺 层层,70.4万,https://sz.shop.fang.com/shou/3_221335673.html,简装修
7.00米,第1层(共7层),,10㎡,8.00米,"龙华区,龙华",龙华新区民治街道民塘路与简上路交汇处,中海锦城商铺,6.00米,2019/7/22 19:04:50,0.00元/㎡·月,住宅底商,是,百货超市,7折购资本配置新方向 地铁口双出口转角铺王,98万,https://sz.shop.fang.com/shou/3_220161425.html,简装修
,第1层(共2层),,3㎡,3.00米,"光明新区,光明新区",5.00米,松白路,4.00米,2019/8/2 20:07:48,1.00元/㎡·月,其他,否,中粮云景国际,光明双地铁口中粮云景国际 开发商一手二楼 单价2万起,11万,https://sz.shop.fang.com/shou/3_220502017.html,毛坯
7.00米,第9层(共9层),,62㎡,8.00米,"宝安,宝安中心区",宝安宝华路与海天路交汇处西南角（宝安区,前海卓越时代广场,6.00米,2019/7/24 11:15:36,0.00元/㎡·月,住宅底商,是,百货超市,（168万新欢乐海岸城）旁卓/越集团临街餐饮铺带品牌租约总价900,15万,https://sz.shop.fang.com/shou/3_220206860.html,简装修
6.00米,第1层(共2层),,3㎡,8.00米,"南山,西丽",创科路与打石二路交汇处,云街,5.00米,2019/6/19 20:46:00,12.00元/㎡·月,其他,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其它",南山总部基地 2500家公司先进驻 万科开发一手原始股,24万,https://sz.shop.fang.com/shou/3_219174890.html,毛坯
,第1层(共2层),,26㎡,6.00米,"深圳周边区,深圳周边",3.50米,崇焕中路133号,12.00米,2019/7/20 12:24:31,5.00元/㎡·月,其他,否,玖颂江湾(商住楼),网红天堂 中熙大盘 24-124平方 总价70起,70万,https://sz.shop.fang.com/shou/3_220090183.html,精装修
5.10米,第1层(共2层),,20㎡,8.00米,"宝安区,沙井",沙中路,香莎公馆,5.00米,2019/6/6 17:42:48,6.00元/㎡·月,其他,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其它",国际会展中心旁一手临街楼上住宅价买楼下，手快有手慢无,66万,https://sz.shop.fang.com/shou/3_218672581.html,毛坯
7.00米,第1层(共1层),客梯,1.2㎡,8.00米,"宝安,宝安中心区",宝安中心区,碧桂圆 领寓,6.00米,2019/9/1 13:01:01,5.00元/㎡·月,住宅底商,是,餐饮美食,碧桂园领-寓抵-工程款仅7套总价300多万低于市场价100万,13万,https://sz.shop.fang.com/shou/3_221356640.html,毛坯
7.00米,第2层(共7层),,85㎡,8.00米,"龙华区,龙华",龙华东环一路壹城中心第五区,鸿荣源壹城中心商铺,6.00米,2019/8/14 11:38:02,0.00元/㎡·月,住宅底商,是,百货超市,（20万人门口）转角位与山姆会员旗舰店为邻单价12万总价1100,12万,https://sz.shop.fang.com/shou/3_220850435.html,简装修
3.00米,第1层(共2层),"货梯,扶梯",2.1㎡,4.00米,"宝安,福永",深圳市宝安区宝安福永街道白石厦(107国道东侧,碧桂园领寓,5.00米,2019/8/6 19:40:46,0.00元/㎡·月,商业街商铺,否,百货超市,深圳，国 际会展中 心旁 抵工程款的一手 单价才5万起,6万,https://sz.shop.fang.com/shou/3_220619790.html,简装修
,第1层(共2层),,50㎡,4.20米,"龙岗,龙岗中心城",4.00米,龙岗新生村旁,8.00米,2019/8/29 12:21:20,5.80元/㎡·月,购物中心/百货,否,集银皮革市场,集银皮革广场街铺50平82万,82万,https://sz.shop.fang.com/shou/3_221278813.html,简装修
,第1层(共1层),"网络,暖气,停车位,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2㎡,5.10米,"南山,蛇口",1.00米,南山蛇口,1.00米,2019/8/31 16:10:35,0.00元/㎡·月,商业街商铺,否,太子湾商务广场,蛇口太子湾原始股 双地铁无缝连接 香港兰桂坊招商运营管理,50万,https://sz.shop.fang.com/shou/3_221339072.html,毛坯
3.00米,第1层(共1层),"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排污,燃气",3㎡,4.00米,"宝安区,新安",南环大道9号,奥园峯荟,5.00米,2019/9/2 19:22:41,0.00元/㎡·月,其他,否,"百货超市,酒店宾馆,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",总价380万月租12000品牌商家签三年合约先机,14.8万,https://sz.shop.fang.com/shou/3_221392266.html,毛坯
,第2层(共2层),,46㎡,3.80米,"龙岗,龙岗中心城",4.00米,龙岗新生村旁,5.00米,2019/8/29 17:46:53,5.80元/㎡·月,购物中心/百货,否,集银皮革市场,集银皮革市场街铺46平64万,64万,https://sz.shop.fang.com/shou/3_221288815.html,简装修
,第2层(共4层),,45㎡,5.10米,"南山区,蛇口",9.00米,蛇口自贸区太子湾招商局蛇口展示中心,5.00米,2019/8/19 17:38:05,5.00元/㎡·月,其他,否,太子湾商务广场,一个深圳，一个蛇口，一个邮轮，太子湾邮轮商业街1350万,35万,https://sz.shop.fang.com/shou/3_221012896.html,简装修
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",66㎡,11.00米,"宝安,宝安中心区",前海卓越时代广场,前海卓越时代广场餐饮街铺,6.00米,2019/6/19 20:13:50,11.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其他",一个圣淘沙，一个华侨城欢乐港湾，特价餐饮街铺1188万,22万,https://sz.shop.fang.com/shou/3_219173869.html,毛坯
3.00米,第1层(共1层),,40㎡,4.00米,"光明新区,公明",松白路,中粮云景国际,5.00米,2019/6/24 15:53:13,0.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其它",深圳北部光明中心·双地，铁盖·资产48万首付,96万,https://sz.shop.fang.com/shou/3_219330571.html,毛坯
5.00米,15㎡,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调",20㎡,4.00米,"罗湖,东门",名仕商城商铺,名仕商城商铺,3.00米,2019/7/19 13:04:46,15.00元/㎡·月,商业街商铺,否,服饰鞋包,东门白马批发售78万！租金4800元！！,78万,https://sz.shop.fang.com/shou/3_220059091.html,精装修
3.00米,95㎡,"客梯,货梯,扶梯",96㎡,4.00米,"宝安,中心区",易尚中心,易尚中心,5.00米,2019/6/10 21:18:56,0.00元/㎡·月,商业街商铺,否,百货超市,欢乐海岸旁临街云集500强总部高薪群,15万,https://sz.shop.fang.com/shou/3_218831055.html,毛坯
5.50米,40㎡,"网络,停车位,客梯,扶梯,上水,下水,可明火,排污,外摆区",46㎡,10.00米,"龙岗,龙岗中心城",集银皮革市场,集银皮革市场,4.60米,2019/8/14 9:55:21,0.00元/㎡·月,临街门面,否,百货超市,集银皮革 业主委托 出售 拆迁项目,60万,https://sz.shop.fang.com/shou/3_220844624.html,简装修
5.00米,第1层(共33层),"客梯,货梯",3㎡,7.00米,"龙华区,观澜",龙华,龙华佳兆业 E立方,6.00米,2019/9/1 12:53:14,2.35元/㎡·月,住宅底商,是,生活服务,龙华4号线延长线精装一手公-寓首付5万起 分期6个月,11.5万,https://sz.shop.fang.com/shou/3_221356474.html,精装修
4.00米,186㎡,"客梯,货梯,扶梯",187㎡,5.00米,"宝安,中心区",宝中卓越前海时代广场,百货超市,海天路地铁5号线宝华站A2出口100米,2019/6/10 20:48:38,0.00元/㎡·月,毛坯,商业街商铺,否,湾区（一铺养三代）的看过来！ 接轨大湾区,12万,https://sz.shop.fang.com/shou/3_218830061.html,第1层(共1层)
5.10米,1㎡,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2㎡,6.00米,"罗湖,东门",宝华楼(东门),宝华楼(东门),5.00米,2019/9/2 15:24:56,35.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",清盘优惠东门锦城成熟商圈24营业开发一手保留单位转角铺位,20万,https://sz.shop.fang.com/shou/3_221385414.html,精装修
,第1层(共28层),,30㎡,,"龙岗,龙岗中心城",7.00米,4.00米,6.00米,2019/8/31 20:37:48,5.00元/㎡·月,否,阅山华府商铺,中心城长兴路与回龙路交界处（盛平派出所北300米）,龙岗开发商一手尾盘街铺，面积20平起，单价3万,90万,https://sz.shop.fang.com/shou/3_221345124.html,临街门面
,第2层(共2层),,25㎡,5.50米,"深圳周边区,东莞",5.00米,松白路,5.00米,2019/8/26 16:54:18,8.00元/㎡·月,其他,否,中粮云景国际,中粮云景综合商业体2楼，地铁口，公明广场红花山公园近在咫尺,68万,https://sz.shop.fang.com/shou/3_221205373.html,毛坯
3.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,燃气",27㎡,4.00米,"福田,皇岗",皇岗公园一街东侧（世外桃源附近）,华嵘榕公馆商铺,5.00米,2019/8/12 18:00:47,12.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",福田皇岗口岸 红本街铺出售 网红甜点铺 收租一万一包税费,95万,https://sz.shop.fang.com/shou/3_220803430.html,简装修
5.00米,第3层(共29层),"网络,停车位,客梯,上水,下水,可明火,排污",40㎡,8.00米,"龙岗,龙岗中心城",中心城龙平东路与龙城中路交汇处东南角（尚景欣园站北100米）,汇龙天下商铺,4.00米,2019/9/4 9:00:11,4.00元/㎡·月,住宅底商,否,"酒店宾馆,服饰鞋包,百货超市,美容美发,家居建材,餐饮美食,生活服务,休闲娱乐",单价2.8万总价86万起精装带租约出售,85万,https://sz.shop.fang.com/shou/3_221425509.html,精装修
,第1层(共1层),客梯,1.3㎡,7.00米,"罗湖,人民南",6.00米,国贸,8.00米,2019/9/1 12:59:01,7.00元/㎡·月,住宅底商,否,兆鑫汇金广场（天琅大厦）,国贸-金光华-东门老街金-三角商圈大型综合体公-寓，商-铺出售,12万,https://sz.shop.fang.com/shou/3_221356590.html,精装修
3.00米,第1层(共1层),,4㎡,5.00米,"龙华区,龙华",龙华区和平路与布龙路及民塘路交汇处,特发和平里商铺,5.00米,2019/6/24 15:57:23,5.00元/㎡·月,住宅底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其它",贸易战下如何保护好自己的资产？来做肯德基的房东吧,30万,https://sz.shop.fang.com/shou/3_219330738.html,毛坯
3.00米,99㎡,"客梯,货梯,扶梯",100㎡,4.00米,"宝安,中心区",前海卓越时代广场,前海卓越时代广场,5.00米,2019/6/19 9:05:58,0.00元/㎡·月,商业街商铺,否,百货超市,（128米高深圳之光）摩天轮星耀湾区 欢乐海岸原始股资产,12万,https://sz.shop.fang.com/shou/3_219144263.html,毛坯
4.90米,第1层(共2层),,50㎡,9.00米,"南山,蛇口",南山蛇口兴华路海上世界广场,海上世界商铺,5.00米,2019/7/31 11:49:13,0.00元/㎡·月,住宅底商,是,百货超市,（招商太子湾，香港兰桂坊运营）强强联手价值劲.爆单价22万,22万,https://sz.shop.fang.com/shou/3_220421927.html,简装修
7.00米,第4层(共7层),,85㎡,8.00米,"龙华区,龙华",龙华东环一路壹城中心第五区,鸿荣源壹城中心商铺,6.00米,2019/8/14 15:39:42,0.00元/㎡·月,住宅底商,是,百货超市,（20万人门口）转角位与山姆会员旗舰店为邻单价12万总价1100,12万,https://sz.shop.fang.com/shou/3_220859194.html,简装修
,第2层(共2层),,46㎡,,"龙岗,龙岗中心城",8.00米,4.00米,5.00米,2019/8/29 12:24:32,3.80元/㎡·月,否,集银皮革市场,龙岗新生村旁,集银皮革市场街铺46平64万,64万,https://sz.shop.fang.com/shou/3_221279062.html,商业街商铺
3.00米,18㎡,"网络,停车位,上水,下水,燃气,外摆区",20㎡,9.00米,"龙岗,龙岗中心城",阅山华府商铺,生活服务,中心城长兴路与回龙路交界处（盛平派出所北300米）,2019/9/3 11:04:18,2.80元/㎡·月,毛坯,住宅底商,否,总价80万面积20平小区出入副口。双门面,80万,https://sz.shop.fang.com/shou/3_221403730.html,第1层(共1层)
6.00米,第1层(共1层),"网络,暖气,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",101㎡,11.00米,"龙华区,龙华",龙华镇梅龙路与龙胜路交汇处,苹果园商铺,9.00米,2019/7/26 15:04:06,5.00元/㎡·月,住宅底商,否,"生活服务,餐饮美食,休闲娱乐",龙华中心区苹果园餐饮铺，9米门面，广告位醒目 单价仅7万出头,70万,https://sz.shop.fang.com/shou/3_220282601.html,毛坯
3.00米,第1层(共1层),"客梯,货梯,扶梯",42㎡,4.00米,"南山,西丽",南山区留仙洞战略型新兴产业总部基地石鼓路与打石一路交汇处,万科云城商铺,5.00米,2019/8/24 13:01:46,0.00元/㎡·月,商业街商铺,否,百货超市,总部基地 万科云城街百果园月租3.5万/卖820万,20万,https://sz.shop.fang.com/shou/3_221148285.html,简装修
6.00米,35㎡,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",40㎡,5.00米,"南山,南山中心区",保利文化广场商铺,保利文化广场商铺,8.00米,2019/6/6 21:53:53,40.00元/㎡·月,购物中心/百货,是,广告位,南山前海 写字楼裙带商业 宽8高6带广告位 租金1800/平 广告300/,40万,https://sz.shop.fang.com/shou/3_218682252.html,毛坯
,第1层(共2层),,68㎡,5.10米,"深圳周边区,深圳周边",5.00米,松白路,13.00米,2019/8/21 17:00:36,6.00元/㎡·月,其他,否,中粮云景国际,单价2.8万！双地铁口出口铺 住宅底商临街 国企中粮 70年,3万,https://sz.shop.fang.com/shou/3_221068982.html,毛坯
,第1层(共4层),,19㎡,5.50米,"龙华新区,深圳北站",1.90米,龙胜路与景龙建设路交汇处,10.00米,2019/9/4 16:43:04,0.00元/㎡·月,其他,否,融创智汇大厦,融创智慧总价100万起随便铺富三代,95万,https://sz.shop.fang.com/shou/3_221441197.html,毛坯
4.50米,第2层(共29层),"网络,暖气,停车位,客梯,货梯,扶梯,上水,下水,排烟,排污",16.66㎡,6.00米,"龙岗,布吉",艺术大厦,艺术大厦,3.00米,2019/9/4 10:46:27,5.00元/㎡·月,住宅底商,否,酒店宾馆,清盘！总价98万月收4575月东站地铁口,98万,https://sz.shop.fang.com/shou/3_221429942.html,精装修
,第2层(共2层),,46㎡,,"龙岗,龙岗中心城",7.00米,4.00米,4.20米,2019/8/30 8:23:22,5.80元/㎡·月,否,集银皮革市场,龙岗新生村旁,龙岗中心城街铺46平64万,64万,https://sz.shop.fang.com/shou/3_221297558.html,商业街商铺
,第1层(共2层),,36㎡,5.50米,"光明新区,光明",3.60米,松白路,10.00米,2019/8/25 21:59:23,0.00元/㎡·月,商业街商铺,否,中粮云景国际（南区）商铺,做钱大妈老板（中粮云景国际）央企打造70年产权步行街金铺！,79.2万,https://sz.shop.fang.com/shou/3_221187093.html,简装修
,第1层(共3层),,10㎡,5.09米,"龙华区,龙华",5.00米,龙华新区民治街道民塘路与简上路交汇处,12.00米,2019/9/2 15:47:42,0.00元/㎡·月,住宅底商,否,中海锦城商铺,地铁口购物中心70年产权 8.5万起,8.5万,https://sz.shop.fang.com/shou/3_221386236.html,毛坯
6.00米,第1层(共1层),,50㎡,6.00米,"南山,南头",南山大道和学府路交汇处,时代骄子大厦商铺,8.00米,2019/8/17 18:15:39,0.00元/㎡·月,住宅底商,是,百货超市,桃园地铁站-带500强品牌租约-租金2.7万-售550万,55万,https://sz.shop.fang.com/shou/3_220957990.html,简装修
5.10米,第1层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",35㎡,7.00米,"龙华区,龙华",和平路,和平天地,5.00米,2019/6/21 17:01:56,3.00元/㎡·月,住宅底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",（熊猫卖铺）免佣代理、龙华街铺可贷款20年（租金超月供）回绿高,80万,https://sz.shop.fang.com/shou/3_219243809.html,毛坯
5.50米,第1层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,燃气",906㎡,10.00米,"龙华区,龙华",龙华东环一路壹城中心第五区,壹成中心商铺,90.60米,2019/8/12 23:48:07,0.00元/㎡·月,购物中心/百货,否,百货超市,龙华高铁站山姆店独栋商业楼 适合做总部 大·型餐饮连锁店,80万,https://sz.shop.fang.com/shou/3_220811146.html,精装修
5.80米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,燃气",31.83㎡,6.00米,"龙岗区,龙岗中心城",长江花园-A栋,长江花园-A栋,4.00米,2019/8/26 9:52:41,1.00元/㎡·月,商业街商铺,否,百货超市,一铺养三代，地铁口五十米,98万,https://sz.shop.fang.com/shou/3_221191092.html,简装修
5.00米,第5层(共39层),客梯,1.3㎡,5.00米,"南山,华侨城",侨城坊,华侨城-侨城坊,5.00米,2019/9/1 12:50:20,1.00元/㎡·月,住宅底商,否,生活服务,南山单价8万可拥有国际顶-级豪-装看海景-湖景-高尔夫景公-寓,12万,https://sz.shop.fang.com/shou/3_221356408.html,精装修
,第1层(共2层),,50㎡,,"龙岗,龙岗中心城",6.00米,5.00米,5.00米,2019/9/1 10:50:47,5.80元/㎡·月,否,集银皮革市场,龙岗新生村旁,龙岗集银皮革一楼街铺50平82万,82万,https://sz.shop.fang.com/shou/3_221352929.html,住宅底商
,第1层(共3层),,10㎡,5.09米,"龙华区,龙华",5.00米,龙华新区民治街道民塘路与简上路交汇处,12.00米,2019/9/2 16:19:31,0.00元/㎡·月,住宅底商,否,中海锦城商铺,地铁口购物中心70年产权 8.5万起,8.5万,https://sz.shop.fang.com/shou/3_221387179.html,毛坯
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",141㎡,6.00米,"南山,蛇口",蛇口太子湾邮轮大道,太子湾广场,24.00米,2019/8/3 17:28:25,40.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",铺王推荐：国际邮轮母港必经点 24米转角位 双地铁 国际商业街,38万,https://sz.shop.fang.com/shou/3_220526345.html,精装修
7.00米,第6层(共7层),,10㎡,8.00米,"龙华区,龙华",龙华新区民治街道民塘路与简上路交汇处,中海锦城商铺,6.00米,2019/8/20 10:12:02,0.00元/㎡·月,住宅底商,是,百货超市,（资本配置新方向）地铁口双出口转角铺王 7折清盘,98万,https://sz.shop.fang.com/shou/3_221024734.html,简装修
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",55㎡,11.00米,"宝安,宝安中心区",前海卓越时代广场,前海卓越时代广场餐饮街铺,5.00米,2019/6/19 20:17:49,11.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其他",一个圣淘沙，一个华侨城欢乐港湾，特价餐饮街铺1188万,26万,https://sz.shop.fang.com/shou/3_219173995.html,毛坯
3.00米,第1层(共10层),,11㎡,3.00米,"罗湖,东门",东门解放路与人民北路交汇处,名仕商城商铺,6.00米,2019/9/2 14:00:33,2.80元/㎡·月,住宅底商,是,"服饰鞋包,百货超市",东门百年老街，人声鼎沸，超靓转角铺75万，月租4500元,75万,https://sz.shop.fang.com/shou/3_221382685.html,精装修
,第1层(共1层),,4㎡,3.00米,"龙华区,龙华",5.00米,龙华区和平路与布龙路及民塘路交汇处,5.00米,2019/8/18 11:04:29,5.00元/㎡·月,其他,否,特发和平里商铺,贸易战下如何保护好自己的资产？来做肯德基的房东吧,11.11万,https://sz.shop.fang.com/shou/3_220971990.html,毛坯
,第3层(共6层),"上水,下水,可明火,排烟,排污",57㎡,3.00米,"罗湖,人民南",3.00米,罗湖春风路与南湖路交汇处,3.00米,2019/8/8 10:48:10,5.00元/㎡·月,其他,否,置地广场,（不夜城地段）笋 580万买靓铺 已隔两层8米门面,58万,https://sz.shop.fang.com/shou/3_220665917.html,简装修
7.00米,第4层(共7层),"暖气,上水",47㎡,8.00米,"南山,蛇口",蛇口,蛇口太子湾,6.00米,2019/7/21 16:56:14,5.00元/㎡·月,商业街商铺,是,百货超市,震撼开盘！特价专线！老板推荐！深圳一线滨海商业太子湾,20万,https://sz.shop.fang.com/shou/3_220126931.html,简装修
