zhuanrangfei,rental_price,pay_method,jianzhumianji,shiyongmianji,shengyuzuqi,zhuanrangfangshi,floor,zhuangxiu,building_type,shifoufenge,shihejingying,loupanmingcheng,loupandizhi,miankuan,jinshen,cenggao,elvator_number,service_price,function_list,release_date,url,location_coords
,256000元/月,押三付一,0.00㎡,,,,第1层(共36层),简装修,住宅底商,是,百货超市,安联大厦商铺,福田金田路与福中三路交汇处市民中心东侧,17.89米,17.89米,3.00米,客梯0个，货梯0个,28.00元/㎡·月,暖气,2019/8/23 13:07:05,https://sz.shop.fang.com/zu/3_221120765.html,"114.063650,22.542409"
,30000元/月,租金已包含,2000-01-01,,,,简装修,商业街商铺,否,缤纷假日豪园商铺,,客梯0个，货梯0个,5.00米,4.00米,3.00米,缤纷假日豪园商铺,0.00㎡,66㎡,,2019/8/29 15:19:57,https://sz.shop.fang.com/zu/3_221283899.html,
,35700元/月,租金已包含,2006-12-20,,,,简装修,其他,否,百货超市,缤纷年华商铺,客梯0个，货梯0个,5.00米,4.00米,4.20米,缤纷年华商铺,0.00㎡,420㎡,"客梯,货梯,扶梯",2019/9/9 11:14:07,https://sz.shop.fang.com/zu/3_221579287.html,
,20000元/月,租金已包含,暂无,,,,简装修,商业街商铺,是,百货超市,天利名城,客梯0个，货梯0个,9.00米,4.00米,5.00米,天利名城,250000.00㎡,33㎡,,2019/7/22 10:29:44,https://sz.shop.fang.com/zu/3_220142068.html,
,100000元/月,押一付三,79166.00㎡,,,,第1层(共1层),毛坯,住宅底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",紫薇花园商铺,"龙岗中心城,天虹商场商圈",100.00米,100.00米,5.10米,客梯0个，货梯0个,7.00元/㎡·月,"网络,停车位,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/28 14:41:03,https://sz.shop.fang.com/zu/3_221256033.html,"114.240633,22.716749"
,172400元/月,押二付一,466㎡,,,,第1层(共1层),简装修,商业街商铺,否,百货超市,公园道大厦,创业路与南海大道交汇处,6.00米,8.00米,7.00米,,,"客梯,货梯,扶梯",2019/9/11 12:52:23,https://sz.shop.fang.com/zu/3_221644550.html,"113.924129,22.512262"
,460000元/月,押二付一,250000.00㎡,,,,第3层(共33层),精装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",天利名城,海德三道天利中央商务广场,5.00米,4.00米,3.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/11 0:00:43,https://sz.shop.fang.com/zu/3_221632324.html,"113.935597,22.518096"
,100000元/月,租金已包含,2005-01-01,,,,简装修,其他,否,海韵嘉园商铺,,客梯0个，货梯0个,23.00米,25.00米,9.00米,海韵嘉园商铺,0.00㎡,320㎡,,2019/7/22 10:37:27,https://sz.shop.fang.com/zu/3_220142506.html,
,2970元/月,押二付一,0.00㎡,,,,第1层(共1层),简装修,住宅底商,是,百货超市,九龙城商铺,深圳市罗湖区东门解放路,4.00米,3.00米,4.50米,客梯0个，货梯0个,10.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/10 20:41:26,https://sz.shop.fang.com/zu/3_221629180.html,"114.121339,22.545853"
,10500元/月,押三付一,0.00㎡,,,,第-1层(共2层),简装修,住宅底商,是,百货超市,皇岗村商铺,福田区金田路与福民路交界处,7.00米,8.00米,4.00米,客梯0个，货梯0个,45.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/6 15:04:15,https://sz.shop.fang.com/zu/3_221500561.html,"114.061132,22.528045"
,6500元/月,押一付三,0.00㎡,,,,第1层(共16层),简装修,住宅底商,否,"百货超市,服饰鞋包,生活服务",万象天成商铺,中心城龙翔大道与盛龙路交汇处（龙城广场东北）,5.00米,12.00米,6.00米,客梯0个，货梯0个,,"停车位,客梯,货梯,中央空调",2019/8/28 11:55:56,https://sz.shop.fang.com/zu/3_221251701.html,"114.254368,22.723858"
,14500元/月,押二付一,88㎡,,,,第1层(共3层),毛坯,住宅底商,否,,红禧公馆,红禧公馆,6.00米,8.00米,5.90米,,25.00元/㎡·月,"停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,外摆区",2019/7/23 18:36:57,https://sz.shop.fang.com/zu/3_220191316.html,"113.851312,22.597540"
,7500元/月,押二付一,0.00㎡,,,,第1层(共1层),精装修,住宅底商,否,"服饰鞋包,生活服务,美容美发,餐饮美食",美丽365花园商铺,龙华东环二路与三联路交汇处,4.00米,7.00米,6.00米,客梯0个，货梯0个,0.80元/㎡·月,"上水,下水,排污",2019/8/7 16:41:57,https://sz.shop.fang.com/zu/3_220646895.html,"114.031750,22.663318"
,85000元/月,押二付一,85000.00㎡,,,,第1层(共4层),简装修,商业街商铺,否,"餐饮美食,生活服务,美容美发,百货超市,服饰鞋包",海岸城西座商铺,海德三道与文心五路交汇处,6.00米,8.00米,7.00米,客梯0个，货梯0个,20.00元/㎡·月,"客梯,货梯,扶梯",2019/9/7 19:43:26,https://sz.shop.fang.com/zu/3_221542769.html,"113.936901,22.518442"
,24640元/月,押一付三,88㎡,,,,第1层(共2层),毛坯,商业街商铺,是,"休闲娱乐,美容美发,餐饮美食,服饰鞋包,生活服务,百货超市,酒店宾馆",前海卓越时代广场,宝安中心区,4.00米,12.00米,5.40米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/22 11:25:27,https://sz.shop.fang.com/zu/3_221086599.html,"113.901792,22.569506"
,33732元/月,押一付二,160.63㎡,,,,第2层(共2层),毛坯,商业街商铺,否,万能铺无业态限制,前海卓越时代广场,前海卓越时代广场,9.60米,10.05米,5.10米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/21 15:25:41,https://sz.shop.fang.com/zu/3_220124317.html,"113.901792,22.569506"
,30000元/月,押二付一,250000.00㎡,,,,第4层(共4层),精装修,商业街商铺,否,餐饮美食,天利名城,海德三道天利中央商务广场,6.00米,8.00米,7.00米,客梯0个，货梯0个,45.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/9/11 12:43:49,https://sz.shop.fang.com/zu/3_221644482.html,"113.935597,22.518096"
,50400元/月,租金已包含,第33层(共33层),,,,简装修,其他,否,世纪汇广场,,华强北商业圈(上海宾馆附近),5.00米,8.00米,4.00米,,,280㎡,,2019/9/9 11:14:50,https://sz.shop.fang.com/zu/3_221579327.html,"114.082085,22.541116"
,150000元/月,租金已包含,第1层(共20层),,,,毛坯,其他,否,东美大厦,,宝安区民德路1号,50.00米,20.00米,6.00米,,,1000㎡,,2019/8/12 18:45:30,https://sz.shop.fang.com/zu/3_220804564.html,"114.039211,22.617519"
,16500元/月,押一付三,0.00㎡,,,,第1层(共1层),精装修,临街门面,否,"家居建材,服饰鞋包,美容美发,休闲娱乐",花园城三期一号商铺,蛇口公园路和工业八路的交汇处,7.00米,6.00米,4.50米,客梯0个，货梯0个,2.80元/㎡·月,"网络,上水,下水,排污,外摆区",2019/7/20 14:33:21,https://sz.shop.fang.com/zu/3_220094142.html,"113.922639,22.498573"
,56000元/月,租金已包含,第2层(共2层),,,,简装修,其他,否,万科天誉一期,,龙翔大道,5.00米,4.00米,3.00米,,,160㎡,,2019/7/30 21:18:46,https://sz.shop.fang.com/zu/3_220410523.html,"114.229106,22.703033"
,45000元/月,押二付一,0.00㎡,,,,第1层(共7层),简装修,商业街商铺,是,百货超市,凤凰大厦商铺,福田区深南大道2008号,9.74米,9.74米,3.00米,客梯0个，货梯0个,16.00元/㎡·月,暖气,2019/7/17 19:58:30,https://sz.shop.fang.com/zu/3_220009575.html,"114.064833,22.541288"
,836000元/月,租金已包含,第1层(共7层),,,,毛坯,住宅底商,是,酒店宾馆,港湾创业大厦,深圳市南山区后海大道与招商东路交汇,100.00米,20.00米,4.50米,,,9500㎡,,2019/8/29 23:27:51,https://sz.shop.fang.com/zu/3_221296526.html,"113.934410,22.492603"
,24000元/月,面议,0.00㎡,,,,第1层(共3层),毛坯,住宅底商,是,"生活服务,美容美发,餐饮美食",龙光玖钻商铺,龙华民治街道中梅路与腾龙路交汇处,5.00米,8.00米,5.50米,客梯0个，货梯0个,租金已包含,"停车位,扶梯,中央空调,可明火,排污,燃气,外摆区",2019/8/4 10:28:05,https://sz.shop.fang.com/zu/3_220540747.html,"113.937878,22.741301"
,121600元/月,押二付一,760㎡,,,,第26层(共30层),简装修,商业街商铺,否,百货超市,天虹总部大厦,东滨路与深圳湾中路交汇处,6.00米,8.00米,7.00米,,,"客梯,货梯,扶梯",2019/8/31 10:09:35,https://sz.shop.fang.com/zu/3_221327654.html,"113.940586,22.506296"
,78750元/月,押二付一,0.00㎡,,,,第1层(共1层),精装修,商业街商铺,否,"百货超市,餐饮美食,休闲娱乐",海上世界商铺,南山蛇口兴华路海上世界广场,8.00米,15.00米,4.00米,客梯0个，货梯0个,10.00元/㎡·月,"网络,停车位,上水,下水,可明火,排烟,排污,外摆区",2019/8/17 12:40:47,https://sz.shop.fang.com/zu/3_220948439.html,"113.917012,22.483009"
,38040元/月,租金已包含,第3层(共11层),,,,简装修,商业街商铺,是,百货超市,TCL大厦,高新科技园南一路,6.00米,20.00米,6.00米,,,634㎡,,2019/7/22 10:29:25,https://sz.shop.fang.com/zu/3_220142046.html,"114.371023,22.738139"
,42500元/月,押一付三,48.01㎡,,,,第1层(共2层),毛坯,住宅底商,否,"生活服务,餐饮美食,休闲娱乐",卓越宝中时代广场（一期）,[宝安 宝安中心区],4.35米,10.00米,5.10米,,30.00元/㎡·月,"网络,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/31 17:13:47,https://sz.shop.fang.com/zu/3_221340602.html,"113.886095,22.546258"
,23200元/月,租金已包含,暂无,,,,简装修,其他,否,海岸城西座商铺,,客梯0个，货梯0个,5.00米,4.00米,6.00米,海岸城西座商铺,85000.00㎡,31㎡,,2019/8/15 23:39:43,https://sz.shop.fang.com/zu/3_220904152.html,
,12000元/月,押二付一,60㎡,,,,第1层(共1层),简装修,商业街商铺,是,生活服务,宝创红禧公馆,固戍地铁出口,10.00米,10.00米,6.00米,,8.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/26 16:52:08,https://sz.shop.fang.com/zu/3_221205314.html,"113.851312,22.597540"
,1208元/月,押二付一,0.00㎡,,,,第1层(共40层),精装修,住宅底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",星河时代花园商铺,黄阁南路与深惠路交汇处北角（台中工业区西200米）,5.00米,9.00米,6.00米,客梯0个，货梯0个,10.00元/㎡·月,"网络,停车位,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/31 11:09:38,https://sz.shop.fang.com/zu/3_221330319.html,"114.227132,22.692819"
,102000元/月,押一付三,600㎡,,,,第3层(共34层),简装修,商业街商铺,否,百货超市,海岸中心,福田中心区福田路24号,12.00米,12.00米,5.00米,,,"客梯,货梯,扶梯",2019/9/1 16:48:32,https://sz.shop.fang.com/zu/3_221362318.html,"114.077528,22.532404"
,141000元/月,押二付一,470㎡,,,,第1层(共30层),毛坯,写字楼配套底商,否,"酒店宾馆, 家居建材, 生活服务, 百货超市, 服饰鞋包, 其他, 餐饮美食, 美容美发, 休闲娱乐",百度国际大厦,百度国际大厦,20.00米,16.00米,5.10米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/4 18:34:52,https://sz.shop.fang.com/zu/3_219638651.html,"113.942755,22.524562"
,57000元/月,押二付一,200㎡,,,,第1层(共33层),简装修,商业街商铺,否,餐饮美食,天利中央广场,后海大道与海德三道交汇,5.00米,4.00米,3.00米,,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/8/11 10:52:05,https://sz.shop.fang.com/zu/3_220759607.html,"113.934467,22.518465"
,144000元/月,押二付一,37685.00㎡,,,,第2层(共30层),毛坯,写字楼配套底商,是,,银座国际商铺,深南大道与香蜜湖路交汇,30.00米,40.00米,4.00米,客梯0个，货梯0个,7.80元/㎡·月,扶梯,2019/9/4 16:32:47,https://sz.shop.fang.com/zu/3_221440954.html,"114.025277,22.537257"
,71308元/月,押二付一,0.00㎡,,,,第4层(共58层),精装修,写字楼配套底商,否,"生活服务,餐饮美食,休闲娱乐",联合广场商铺,福田区滨河大道5022号,27.00米,20.00米,4.30米,客梯0个，货梯0个,24.50元/㎡·月,"网络,客梯,货梯,扶梯,中央空调,上水,下水",2019/8/22 16:11:53,https://sz.shop.fang.com/zu/3_221096418.html,"114.069316,22.529829"
,7600元/月,押二付一,44㎡,,,,第1层(共3层),毛坯,住宅底商,否,,红禧公馆,红禧公馆,3.80米,8.00米,5.90米,,25.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,外摆区",2019/7/23 18:33:13,https://sz.shop.fang.com/zu/3_220191199.html,"113.851312,22.597540"
,134680元/月,租金已包含,第1层(共1层),,,,毛坯,住宅底商,否,百货超市,瑞思中心写字楼,华侨城世界之窗正对面,5.00米,4.00米,3.00米,,,518㎡,"客梯,货梯,扶梯",2019/9/9 11:12:57,https://sz.shop.fang.com/zu/3_221579233.html,"113.976044,22.537044"
,8000元/月,押二付一,20㎡,,,,第1层(共3层),毛坯,住宅底商,否,,壹方城,壹方中心,4.00米,7.00米,5.00米,,30.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/30 15:24:22,https://sz.shop.fang.com/zu/3_220400341.html,"113.887211,22.553404"
,19250元/月,押二付一,55㎡,,,,第1层(共1层),毛坯,住宅底商,否,,前海卓越时代广场,前海卓越时代广场,6.00米,8.00米,5.10米,,30.00元/㎡·月,"停车位,上水,下水,排烟,排污,燃气,外摆区",2019/7/23 18:36:43,https://sz.shop.fang.com/zu/3_220191314.html,"113.901792,22.569506"
,102600元/月,租金已包含,第15层(共33层),,,,简装修,其他,否,天虹总部大厦,,东滨路与深圳湾中路交汇处,6.00米,8.00米,7.00米,,,760㎡,,2019/9/2 23:19:34,https://sz.shop.fang.com/zu/3_221396412.html,"113.907978,22.514727"
,35000元/月,押二付一,0.00㎡,,,,第1层(共1层),精装修,临街门面,否,"服饰鞋包,生活服务,美容美发,餐饮美食",东港中心商铺,东门中路与解放路交汇处,3.00米,15.00米,5.00米,客梯0个，货梯0个,3.80元/㎡·月,"网络,暖气,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/9/9 14:52:50,https://sz.shop.fang.com/zu/3_216078006.html,"114.121446,22.545264"
,410720元/月,租金已包含,第1层(共1层),,,,毛坯,其他,是,百货超市,喜年中心,深南大道与泰然九路交汇处,5.00米,4.00米,3.00米,,,604㎡,"客梯,货梯,扶梯",2019/8/29 23:28:11,https://sz.shop.fang.com/zu/3_221296528.html,"114.024047,22.535628"
,35000元/月,租金已包含,第2层(共6层),,,,毛坯,其他,否,振兴大厦（蛇口）,,太子路61号,5.00米,1.00米,4.00米,,,500㎡,,2019/9/4 11:41:38,https://sz.shop.fang.com/zu/3_221432531.html,"113.915541,22.486299"
,300元/月,面议,50㎡,,,,第1层(共1层),简装修,其他,否,,碧桂园领寓,深圳宝安福永宝安区福永街道107国道与兴益路交汇处前,5.00米,10.00米,5.30米,,租金已包含,,2019/9/11 13:00:31,https://sz.shop.fang.com/zu/3_221644891.html,"114.060560,22.603947"
,230元/月,租金已包含,第1层(共1层),,,,毛坯,其他,否,碧桂园领域,,福永107国道旁,5.00米,12.00米,4.80米,,,63㎡,,2019/9/10 6:00:21,https://sz.shop.fang.com/zu/3_221602573.html,"113.848634,22.746187"
,21600元/月,押二付一,48㎡,,,,第1层(共2层),毛坯,住宅底商,否,,易尚中心,易尚中心,5.00米,8.00米,6.00米,,20.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/29 15:10:53,https://sz.shop.fang.com/zu/3_220370806.html,"113.879963,22.547567"
,168000元/月,租金已包含,第1层(共5层),,,,简装修,其他,否,龟山别墅,,沿山路,6.00米,8.00米,7.00米,,,2500㎡,,2019/9/2 23:21:43,https://sz.shop.fang.com/zu/3_221396449.html,"113.919564,22.498773"
,1080000元/月,押三付一,5400㎡,,,,第1层(共3层),毛坯,写字楼配套底商,是,"休闲娱乐,生活服务",绿景红树湾【1-3层商铺】,福田区福强路与沙嘴路交汇处,6.00米,8.00米,7.00米,,29.00元/㎡·月,"停车位,客梯,货梯,中央空调,上水,下水,排烟",2019/9/1 22:17:40,https://sz.shop.fang.com/zu/3_221369726.html,"114.031911,22.531014"
,37000元/月,押二付一,0.00㎡,,,,第5层(共6层),简装修,临街门面,否,"餐饮美食,生活服务,美容美发,百货超市,服饰鞋包",南海城商铺,南山区创业路89号,6.00米,8.00米,7.00米,客梯0个，货梯0个,10.00元/㎡·月,"网络,停车位,客梯,货梯,中央空调,上水,下水,排污",2019/9/10 10:11:54,https://sz.shop.fang.com/zu/3_221606363.html,"113.922983,22.518429"
,74200元/月,租金已包含,第1层(共1层),,,,简装修,商业街商铺,是,百货超市,水湾1978,招商西路水湾村（育才小学旁）,10.00米,10.00米,4.50米,,,530㎡,,2019/9/9 10:39:10,https://sz.shop.fang.com/zu/3_221577338.html,"113.929179,22.518393"
,510510元/月,半年付,7854㎡,,,,第5层(共8层),精装修,写字楼配套底商,否,"酒店宾馆,生活服务",龙华锦鲤大厦【独栋】,人民路与大和路交汇处,6.00米,8.00米,7.00米,,3.25元/㎡·月,"停车位,客梯,货梯,上水,下水",2019/9/1 22:19:18,https://sz.shop.fang.com/zu/3_221369738.html,"114.048202,22.703174"
,75000元/月,租金已包含,暂无,,,,简装修,商业街商铺,否,海岸城西座商铺,,客梯0个，货梯0个,12.00米,10.00米,6.00米,海岸城西座商铺,85000.00㎡,148㎡,,2019/7/22 10:39:44,https://sz.shop.fang.com/zu/3_220142616.html,
,11160元/月,押二付一,62㎡,,,,第1层(共3层),毛坯,临街门面,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",open mall红禧公馆,固戍地铁站A出口,4.00米,10.00米,6.00米,,18.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/20 11:59:46,https://sz.shop.fang.com/zu/3_221029898.html,"113.930332,22.508370"
,242500元/月,租金已包含,第1层(共1层),,,,简装修,其他,否,公园道大厦,,登良路,6.00米,8.00米,7.00米,,,564㎡,,2019/9/2 23:22:56,https://sz.shop.fang.com/zu/3_221396475.html,"113.920132,22.514480"
,60000元/月,押二付一,0.00㎡,,,,第1层(共2层),精装修,商业街商铺,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",海上世界商铺,南山蛇口兴华路海上世界广场,15.00米,13.00米,7.00米,客梯0个，货梯0个,8.00元/㎡·月,"停车位,上水,可明火,排烟,排污,燃气",2019/7/19 20:41:23,https://sz.shop.fang.com/zu/3_220073206.html,"113.917012,22.483009"
,56000元/月,押三付一,140㎡,,,,第1层(共1层),毛坯,住宅底商,是,"休闲娱乐,美容美发,餐饮美食,服饰鞋包,生活服务,百货超市",石夏花园,石夏二街与石夏路交汇处,5.00米,6.00米,5.10米,,租金已包含,"网络,停车位,上水,下水,排烟,排污,燃气,外摆区",2019/8/25 14:30:27,https://sz.shop.fang.com/zu/3_221176055.html,"114.020505,22.633035"
,36067元/月,押一付二,163.94㎡,,,,第2层(共2层),毛坯,商业街商铺,否,万能铺无业态限制,前海卓越时代广场,前海卓越时代广场,6.00米,8.00米,7.00米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/22 21:29:45,https://sz.shop.fang.com/zu/3_220165984.html,"113.901792,22.569506"
,50000元/月,押二付一,250000.00㎡,,,,第1层(共24层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",天利名城,海德三道天利中央商务广场,5.00米,4.00米,3.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/8/11 10:44:43,https://sz.shop.fang.com/zu/3_220759344.html,"113.935597,22.518096"
,26000元/月,押二付一,100㎡,,,,第1层(共4层),简装修,住宅底商,是,百货超市,碧桂园领寓,福永街道107国道东侧,6.00米,15.00米,5.00米,,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/10 16:29:23,https://sz.shop.fang.com/zu/3_221622215.html,"114.060560,22.603947"
,134680元/月,租金已包含,第1层(共1层),,,,毛坯,住宅底商,是,百货超市,瑞思中心写字楼,华侨城世界之窗正对面,5.00米,4.00米,3.00米,,,518㎡,"客梯,货梯,扶梯",2019/9/10 19:25:31,https://sz.shop.fang.com/zu/3_221627027.html,"113.976044,22.537044"
,39040元/月,租金已包含,暂无,,,,简装修,商业街商铺,否,新能源大厦商铺,,客梯0个，货梯0个,5.00米,4.00米,3.00米,新能源大厦商铺,0.00㎡,488㎡,,2019/8/16 9:50:29,https://sz.shop.fang.com/zu/3_220907417.html,
,35200元/月,押二付一,88㎡,,,,第1层(共2层),毛坯,住宅底商,否,,卓越前海时代广场商铺,卓越前海时代广场,4.00米,12.00米,5.10米,,32.00元/㎡·月,"停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,外摆区",2019/7/23 13:36:06,https://sz.shop.fang.com/zu/3_220182251.html,"113.886095,22.546258"
,200元/月,押二付一,50㎡,49㎡,,,第1层(共1层),简装修,住宅底商,是,百货超市,碧桂园领寓,福永街道107国道东侧,5.00米,5.00米,5.60米,,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/9/10 16:23:51,https://sz.shop.fang.com/zu/3_221622021.html,"114.060560,22.603947"
,38000元/月,押二付一,0.00㎡,,,,第1层(共28层),简装修,住宅底商,是,百货超市,布吉东大街商铺,龙岗区布吉中翠路,8.00米,15.00米,6.20米,客梯0个，货梯0个,5.00元/㎡·月,暖气,2019/8/13 12:30:20,https://sz.shop.fang.com/zu/3_220822764.html,"114.140809,22.611587"
,39700元/月,租金已包含,第1层(共2层),,,,简装修,商业街商铺,否,万科天誉二期,,龙岗大道,5.00米,15.00米,4.50米,,,265㎡,,2019/9/3 15:20:39,https://sz.shop.fang.com/zu/3_221412018.html,"114.312951,22.777284"
,120000元/月,租金已包含,2003-01-01,,,,简装修,其他,否,中润大厦商铺,,客梯0个，货梯0个,8.00米,50.00米,5.50米,中润大厦商铺,0.00㎡,600㎡,,2019/9/1 20:49:31,https://sz.shop.fang.com/zu/3_221367912.html,
,23400元/月,租金已包含,第4层(共4层),,,,简装修,其他,否,振兴大厦（蛇口）,,太子路61号,5.00米,4.00米,3.00米,,,300㎡,,2019/7/22 10:38:46,https://sz.shop.fang.com/zu/3_220142570.html,"113.915541,22.486299"
,90000元/月,押二付一,441399.00㎡,580㎡,,,第2层(共3层),毛坯,住宅底商,否,办公室,宝能太古城商铺,工业八路与中心路交汇处,30.00米,30.00米,4.00米,客梯6个，货梯6个,6.00元/㎡·月,"客梯,货梯,扶梯,中央空调,上水,下水,排污,燃气,外摆区",2019/9/11 12:33:58,https://sz.shop.fang.com/zu/3_221644192.html,"113.939872,22.500884"
,23400元/月,租金已包含,第4层(共4层),,,,简装修,其他,否,振兴大厦（蛇口）,,太子路61号,5.00米,4.00米,3.00米,,,300㎡,,2019/8/18 10:51:05,https://sz.shop.fang.com/zu/3_220971243.html,"113.915541,22.486299"
,49800元/月,押二付一,0.00㎡,,,,第8层(共8层),简装修,商业街商铺,否,"餐饮美食,休闲娱乐,生活服务,美容美发,百货超市",广物花园商铺,南山区蛇口后海大道94号,6.00米,8.00米,7.00米,客梯0个，货梯0个,,"客梯,货梯,扶梯",2019/7/22 13:43:54,https://sz.shop.fang.com/zu/3_220150404.html,"113.934801,22.495053"
,309641元/月,押二付一,1720.23㎡,,,,第9层(共25层),简装修,写字楼配套底商,否,生活服务,万轩国际 【商铺】,深南大道地铁1号线车公庙站B出口万科富春东方大厦,90.00米,60.00米,4.50米,,10.00元/㎡·月,"停车位,客梯,货梯,中央空调,上水,下水",2019/9/1 21:54:36,https://sz.shop.fang.com/zu/3_221369365.html,"114.199927,22.642357"
,4500元/月,押二付一,28㎡,,,,第1层(共3层),毛坯,商业街商铺,是,"生活服务,美容美发,餐饮美食",红禧公馆,红禧公馆,8.00米,2.50米,4.50米,,8.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,外摆区",2019/7/21 18:56:25,https://sz.shop.fang.com/zu/3_220129836.html,"113.851312,22.597540"
,185710元/月,押二付一,758㎡,,,,第1层(共40层),,临街门面,否,,中粮祥云,龙城中心城爱联地铁站,50.00米,15.00米,5.50米,,5.00元/㎡·月,,2019/8/29 15:23:02,https://sz.shop.fang.com/zu/3_221283988.html,"114.232103,22.695048"
,240000元/月,押一付三,0.00㎡,,,,第1层(共1层),毛坯,商业街商铺,否,"餐饮美食,休闲娱乐,生活服务,美容美发,酒店宾馆,服饰鞋包,百货超市",天利中央商务广场商铺,南山环北路与后海路交汇处,13.00米,15.00米,5.80米,客梯0个，货梯0个,22.00元/㎡·月,"暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水",2019/8/29 10:38:30,https://sz.shop.fang.com/zu/3_221274517.html,"113.934809,22.518097"
,49000元/月,押一付三,0.00㎡,,,,第15层(共30层),精装修,住宅底商,否,美容美发,澳城花园商铺,蛇口后海滨路、东港路北,6.00米,8.00米,7.00米,客梯0个，货梯0个,3.50元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排污",2019/9/7 19:38:17,https://sz.shop.fang.com/zu/3_221542624.html,"113.938459,22.487890"
,8500元/月,押二付一,45㎡,,,,第1层(共3层),毛坯,商业街商铺,否,"生活服务,美容美发,餐饮美食",红禧公馆,红禧公馆,4.50米,6.00米,4.00米,,8.00元/㎡·月,"停车位,客梯,扶梯,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/6/24 12:11:06,https://sz.shop.fang.com/zu/3_219324022.html,"113.851312,22.597540"
,91018元/月,押二付一,0.00㎡,400㎡,,,第2层(共32层),简装修,住宅底商,否,"生活服务,美容美发,餐饮美食,休闲娱乐",都市阳光名苑商铺,福田深南大道车公庙地铁口,40.00米,15.00米,4.50米,客梯0个，货梯0个,16.00元/㎡·月,"停车位,客梯,货梯,扶梯,中央空调,上水,下水",2019/9/1 21:52:06,https://sz.shop.fang.com/zu/3_221369304.html,"114.025496,22.535084"
,7740元/月,押二付一,43㎡,,,,第1层(共3层),毛坯,临街门面,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",open mall红禧公馆,固戍地铁站A出口,4.00米,10.00米,5.00米,,18.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/14 11:04:35,https://sz.shop.fang.com/zu/3_220848662.html,"113.930332,22.508370"
