zhuanrangfei,rental_price,pay_method,jianzhumianji,shiyongmianji,shengyuzuqi,zhuanrangfangshi,floor,zhuangxiu,building_type,shifoufenge,shihejingying,loupanmingcheng,loupandizhi,miankuan,jinshen,cenggao,elvator_number,service_price,function_list,release_date,url
,2500元/月,押三付一,60㎡,,,,第1层(共7层),"简装修
                                ",临街门面 ,否,"
                                    和家 ","
                                    广东省深圳市福田区农轩路55号 ",4.50米,10.00米,4.00米,1个月,,8元/月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,燃气",2019/8/20 15:39:06,https://sz.shop.fang.com/zu/1_52630147.html
,322280元/月,押一付三,0.00㎡,,,,第3层(共7层),简装修,写字楼配套底商,否,"家居建材,生活服务,餐饮美食,休闲娱乐",花园城三期商铺,南山区南海大道与工业八路交汇处,6.00米,8.00米,7.00米,客梯0个，货梯0个,2.80元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,外摆区",2019/9/6 10:25:57,https://sz.shop.fang.com/zu/3_221486852.html
,399000元/月,押二付一,1900㎡,,,,第21层(共31层),精装修,写字楼配套底商,否,休闲娱乐,时代金融中心大厦商铺 （会所）,深南路与福华一路交汇处西北,6.00米,8.00米,7.00米,,16.00元/㎡·月,"网络,停车位,客梯,货梯,中央空调,上水,下水",2019/7/27 10:17:11,https://sz.shop.fang.com/zu/3_220303057.html
,29406元/月,押一付二,49.01㎡,,,,第1层(共2层),毛坯,商业街商铺,否,万能铺无业态限制,前海卓越时代广场,前海卓越时代广场,4.00米,10.00米,5.10米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/20 19:01:49,https://sz.shop.fang.com/zu/3_220102775.html
,50000元/月,押二付一,0平,,,,第1层(共2层),"毛坯
                                ",商业街商铺 ,是,百货超市，酒店宾馆，家居建材，服饰鞋包，生活服务，美容美发，餐饮美食，休闲娱乐,鸿荣源壹城中心商铺,"
                                    龙华东环一路壹城中心第五区 ",8.00米,12.00米,10.00米,,15元/月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/31 15:27:54,https://sz.shop.fang.com/zu/1_52626888.html
,88000元/月,押一付三,300000.00㎡,,,,第13层(共30层),简装修,写字楼配套底商,否,"餐饮美食,服饰鞋包,生活服务",海岸城东座商铺,海德三道与文心五路交汇处,6.00米,8.00米,7.00米,客梯0个，货梯0个,15.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/8/31 10:08:57,https://sz.shop.fang.com/zu/3_221327581.html
,40000元/月,押二付一,120㎡,,,,第1层(共2层),"毛坯
                                ",临街门面 ,是,百货超市，酒店宾馆，家居建材，服饰鞋包，生活服务，美容美发，餐饮美食，休闲娱乐，其他,"
                                    星河传奇 ","
                                    广东省深圳市宝安区腾龙路 ",14.00米,8.00米,5.10米,,8元/月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/2 10:41:20,https://sz.shop.fang.com/zu/1_52627162.html
,21000元/月,押二付一,0平,,,,第1层(共5层),"精装修
                                ",临街门面 ,是,百货超市，家居建材，服饰鞋包，生活服务，美容美发，餐饮美食，休闲娱乐,志健时代广场商铺,"
                                    深惠公路与茂盛路交汇处 ",99.00米,99.00米,9.00米,,1元/月,"网络,暖气,停车位,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/8/15 13:54:05,https://sz.shop.fang.com/zu/1_52629389.html
12万元,7000元/月,押一付一,35㎡,,,,第1层(共1层),"简单装修
                                ",住宅底商 ,否,"
                                    蔡记牛腩 ","
                                    广东省深圳市南山区向南路119 ",5.00米,7.00米,3.00米,36个月,,3元/月,,2019/9/3 22:07:39,https://sz.shop.fang.com/zu/1_52632341.html
,5100元/月,月付,8㎡,,,,第1层(共1层),"简单装修
                                ",临街门面 ,否,餐饮美食，服饰鞋包，休闲娱乐，生活服务，百货超市，其他,"
                                    布吉公园金鹏路 ","
                                    金鹏路宝龙大厦东向一楼A02号 ",,,,,,,2019/9/10 11:39:23,https://sz.shop.fang.com/zu/1_52633468.html
,3800元/月,面议,110㎡,,,,第1层(共6层),"精装修
                                ",住宅底商 ,否,其他,"
                                    龙岗南联110平方3800元 ","
                                    龙岗南联，南联，旭源怡景轩旁边 ",,,,,,停车位,2019/9/10 10:24:34,https://sz.shop.fang.com/zu/1_52633456.html
,150000元/月,押二付一,708㎡,,,,第1层(共32层),"精装修
                                ",商业街商铺 ,是,百货超市，酒店宾馆，服饰鞋包，生活服务，美容美发，餐饮美食，休闲娱乐，其他,"
                                    红山6979 ","
                                    广东省深圳市宝安区民繁路 ",20.00米,30.00米,5.00米,,10元/月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/7/31 11:42:46,https://sz.shop.fang.com/zu/1_52626850.html
,102600元/月,租金已包含,第12层(共33层),,,,简装修,其他,否,天虹总部大厦,,东滨路与深圳湾中路交汇处,6.00米,8.00米,7.00米,,,760㎡,,2019/9/2 23:19:56,https://sz.shop.fang.com/zu/3_221396418.html
,13650元/月,月付,182㎡,,,,第1层(共1层),"精装修
                                ",住宅底商 ,否,服饰鞋包，休闲娱乐，美容美发，生活服务,"
                                    荷坳乐城小区底商转让 ","
                                    荷坳乐城小区 ",,,,,,"网络,暖气",2019/9/10 16:58:49,https://sz.shop.fang.com/zu/1_52633523.html
,85000元/月,租金已包含,第2层(共6层),,,,毛坯,其他,否,振兴大厦（蛇口）,,太子路61号,5.00米,4.00米,3.00米,,,1000㎡,,2019/9/4 11:41:02,https://sz.shop.fang.com/zu/3_221432510.html
,90000元/月,押一付三,500㎡,,,,第1层(共1层),毛坯,商业街商铺,否,,宝安壹方天地,壹方城,20.00米,20.00米,6.00米,,5.00元/㎡·月,,2019/8/29 18:59:29,https://sz.shop.fang.com/zu/3_221290663.html
,32000元/月,押二付一,80㎡,,,,第1层(共2层),毛坯,住宅底商,否,,易尚中心,易尚中心,9.00米,13.00米,6.00米,,20.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/29 15:08:06,https://sz.shop.fang.com/zu/3_220370716.html
,20500元/月,押二付一,0.00㎡,,,,第1层(共1层),简装修,住宅底商,是,百货超市,固戍花园,宝安西乡固戍花园,6.00米,9.00米,5.00米,客梯0个，货梯0个,1.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/9/10 16:30:16,https://sz.shop.fang.com/zu/3_221622244.html
,128000元/月,押一付三,800㎡,,,,第1层(共1层),毛坯,商业街商铺,否,,壹方中心,壹方城,30.00米,20.00米,6.00米,,5.00元/㎡·月,,2019/8/29 18:52:22,https://sz.shop.fang.com/zu/3_221290436.html
,24000元/月,面议,0.00㎡,,,,第1层(共1层),简装修,商业街商铺,是,百货超市,天朗风清商铺,"前海路与学府路交汇,前海学校东",6.00米,8.00米,7.00米,客梯0个，货梯0个,,,2019/8/22 12:09:28,https://sz.shop.fang.com/zu/3_221088498.html
,36000元/月,押二付一,144000.00㎡,,,,第1层(共2层),简装修,商业街商铺,否,百货超市,保利文化广场商铺,南山商业文化中心区,6.00米,8.00米,7.00米,客梯0个，货梯0个,,"客梯,货梯,扶梯",2019/9/10 10:10:49,https://sz.shop.fang.com/zu/3_221606322.html
,25000元/月,押一付三,300000.00㎡,,,,第1层(共3层),毛坯,商业街商铺,否,,海岸城东座商铺,海德三道与文心五路交汇处,4.00米,3.00米,6.00米,客梯0个，货梯0个,16.00元/㎡·月,"网络,扶梯,中央空调,上水,下水",2019/8/27 20:09:42,https://sz.shop.fang.com/zu/3_221238137.html
,7800元/月,押二付一,45㎡,,,,第1层(共3层),毛坯,商业街商铺,否,"美容美发,餐饮美食,休闲娱乐",红禧公馆,红禧公馆,4.50米,7.00米,4.00米,,8.00元/㎡·月,"停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,外摆区",2019/7/17 11:37:33,https://sz.shop.fang.com/zu/3_219993860.html
,50000元/月,押二付一,178㎡,,,,第1层(共1层),简装修,购物中心/百货,否,餐饮美食,佳华领汇,龙岗区-坂田,8.00米,6.00米,5.00米,,,"停车位,客梯,扶梯",2019/9/7 15:49:51,https://sz.shop.fang.com/zu/3_221536167.html
,99980元/月,押二付一,1120㎡,675㎡,,,第-1层(共1层),精装修,写字楼配套底商,否,,中科纳能大厦,中科纳能大厦,12.00米,50.00米,4.50米,,18.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/8/25 22:03:19,https://sz.shop.fang.com/zu/3_221187145.html
,134400元/月,押二付一,37685.00㎡,,,,第1层(共46层),毛坯,写字楼配套底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",银座国际商铺,深南大道与香蜜湖路交汇,20.00米,25.00米,5.10米,客梯0个，货梯0个,7.80元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/7/4 18:53:51,https://sz.shop.fang.com/zu/3_219639089.html
,22000元/月,押二付一,0.00㎡,,,,第1层(共1层),,商业街商铺,否,,新风花园商铺,罗湖区东门中路与立新路交汇,4.00米,6.00米,5.00米,客梯0个，货梯0个,37.00元/㎡·月,,2019/9/10 17:55:10,https://sz.shop.fang.com/zu/3_221624705.html
,22000元/月,押二付一,55㎡,,,,第1层(共2层),毛坯,住宅底商,否,,易尚中心,易尚中心,4.00米,8.00米,6.00米,,20.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/29 15:02:20,https://sz.shop.fang.com/zu/3_220370458.html
,12000元/月,押二付一,64㎡,,,,第1层(共3层),毛坯,住宅底商,否,,红禧公馆,红禧公馆,5.00米,7.00米,5.90米,,25.00元/㎡·月,"停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,外摆区",2019/7/23 18:48:26,https://sz.shop.fang.com/zu/3_220191646.html
,33800元/月,押三付一,75㎡,,,,第1层(共3层),毛坯,住宅底商,否,"餐饮美食,休闲娱乐,生活服务,美容美发,服饰鞋包",大冲都市花园,广东省深圳市南山区科发路,6.00米,7.00米,5.60米,,50.00元/㎡·月,"停车位,客梯,货梯,扶梯,中央空调,上水,下水,排污",2019/8/27 20:18:50,https://sz.shop.fang.com/zu/3_221238526.html
,300000元/月,面议,0.00㎡,,,,第2层(共2层),简装修,商业街商铺,否,,海印长城商铺,后海大道与文心二路交汇处,6.00米,8.00米,7.00米,客梯0个，货梯0个,,,2019/7/22 15:00:21,https://sz.shop.fang.com/zu/3_220153191.html
,79940元/月,押二付一,87661.69㎡,,,,第2层(共19层),简装修,商业街商铺,否,百货超市,美年广场商铺,工业八路以北，南海大道西(南海大道与东滨路交汇处),10.00米,10.00米,4.00米,客梯15个，货梯0个,,"客梯,货梯,扶梯",2019/9/1 16:43:43,https://sz.shop.fang.com/zu/3_221362156.html
,31000元/月,押三付一,78㎡,,,,第1层(共3层),毛坯,住宅底商,否,"餐饮美食,休闲娱乐,生活服务,美容美发,服饰鞋包",大冲都市花园,广东省深圳市南山区科发路,8.00米,6.00米,5.60米,,50.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水",2019/8/27 20:12:46,https://sz.shop.fang.com/zu/3_221238061.html
,106480元/月,押一付三,0.00㎡,,,,第1层(共7层),精装修,临街门面,否,,凤凰大厦商铺,福田区深南大道2008号,35.00米,7.00米,5.20米,客梯0个，货梯0个,44.40元/㎡·月,,2019/8/23 13:27:31,https://sz.shop.fang.com/zu/3_221121361.html
,30000元/月,押二付一,80㎡,,,,第1层(共3层),毛坯,住宅底商,否,,太子湾,太子湾邮轮母港,8.00米,10.00米,3.00米,,35.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/30 15:48:52,https://sz.shop.fang.com/zu/3_220401149.html
,490000元/月,押二付一,0.00㎡,,,,第2层(共28层),毛坯,住宅底商,是,美容美发,理想新城商铺,布心金稻田路,50.00米,49.00米,6.00米,客梯0个，货梯0个,5.00元/㎡·月,暖气,2019/8/14 12:31:35,https://sz.shop.fang.com/zu/3_220852637.html
,16256元/月,押一付三,87661.69㎡,,,,第12层(共12层),毛坯,写字楼配套底商,是,"休闲娱乐,美容美发,餐饮美食,百货超市",美年广场商铺,工业八路以北，南海大道西(南海大道与东滨路交汇处),6.00米,8.00米,7.00米,客梯15个，货梯0个,8.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/9/9 9:45:39,https://sz.shop.fang.com/zu/3_221574984.html
,264030元/月,租金已包含,2005-01-01,,,,简装修,其他,否,韵动家园商铺,,客梯0个，货梯0个,6.00米,8.00米,7.00米,韵动家园商铺,0.00㎡,2031㎡,,2019/9/1 21:02:59,https://sz.shop.fang.com/zu/3_221368284.html
,19200元/月,押二付一,158㎡,,,,第1层(共1层),毛坯,写字楼配套底商,否,"生活服务,美容美发,餐饮美食,休闲娱乐",西格公寓,宝安中心区,8.00米,10.00米,5.00米,,5.00元/㎡·月,"网络,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/31 14:52:27,https://sz.shop.fang.com/zu/3_221336917.html
,41000元/月,押一付三,0.00㎡,,,,第1层(共3层),毛坯,住宅底商,是,百货超市,上梅林综合楼商铺,福田梅华路与梅秀路交汇处,7.00米,7.00米,5.00米,客梯0个，货梯0个,15.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/8/29 14:15:41,https://sz.shop.fang.com/zu/3_221281839.html
,17000元/月,面议,60㎡,,,,第2层(共2层),毛坯,商业街商铺,否,,前海卓越时代广场,宝华路与海天路交叉口,6.00米,8.00米,7.00米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/22 21:30:37,https://sz.shop.fang.com/zu/3_220166012.html
,14000元/月,押二付一,0.00㎡,,,,第1层(共4层),简装修,临街门面,否,,汉京峰景苑商铺,南山区东滨路旁、向南路东侧,3.00米,8.00米,5.80米,客梯0个，货梯0个,2.50元/㎡·月,"网络,停车位,上水,下水,排污",2019/7/17 12:35:40,https://sz.shop.fang.com/zu/3_219996214.html
,104000元/月,押二付一,346.87㎡,340㎡,,,第1层(共2层),毛坯,住宅底商,是,"百货超市,服饰鞋包,生活服务,美容美发,休闲娱乐",星河传奇天街,民塘路与上塘路交汇处,25.00米,13.00米,12.00米,,8.00元/㎡·月,"网络,暖气,停车位,中央空调,上水,下水,排污,燃气,外摆区",2019/8/1 14:56:27,https://sz.shop.fang.com/zu/3_220460684.html
,25000元/月,押二付一,0.00㎡,,,,第1层(共1层),毛坯,住宅底商,否,,和平花园商铺,宝安区龙华和平西路,6.00米,8.00米,5.00米,客梯0个，货梯0个,25.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟,排污,燃气,外摆区",2019/7/29 13:26:49,https://sz.shop.fang.com/zu/3_220367078.html
,140000元/月,租金已包含,暂无,,,,简装修,其他,否,田厦国际中心商铺,,客梯12个，货梯0个,18.00米,4.00米,3.00米,田厦国际中心商铺,190433.54㎡,500㎡,,2019/9/1 20:51:17,https://sz.shop.fang.com/zu/3_221368002.html
,34560元/月,押二付一,54㎡,46㎡,,,第1层(共2层),毛坯,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食",红山6979,龙光玖钻,6.00米,7.00米,5.10米,,9.80元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/6 16:03:39,https://sz.shop.fang.com/zu/3_220611977.html
,16000元/月,押二付一,40㎡,,,,第1层(共2层),毛坯,住宅底商,否,,易尚中心,易尚中心,3.50米,5.00米,6.00米,,20.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/29 15:20:56,https://sz.shop.fang.com/zu/3_220371157.html
,90000元/月,押二付一,441399.00㎡,,,,第3层(共3层),毛坯,住宅底商,否,办公室,宝能太古城商铺,工业八路与中心路交汇处,6.00米,8.00米,7.00米,客梯6个，货梯6个,6.00元/㎡·月,"客梯,货梯,扶梯,中央空调,上水,下水,排污,燃气,外摆区",2019/9/11 12:27:02,https://sz.shop.fang.com/zu/3_221643987.html
,77000元/月,押二付一,0.00㎡,,,,第1层(共5层),简装修,住宅底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",卓越城市中心花园商铺,龙岗横岗镇红棉一路,18.00米,16.00米,4.20米,客梯0个，货梯0个,5.00元/㎡·月,"网络,停车位,上水,下水,可明火,排烟,排污",2019/8/19 17:35:46,https://sz.shop.fang.com/zu/3_221012807.html
,32000元/月,租金已包含,2000-01-01,,,,简装修,商业街商铺,否,缤纷假日豪园商铺,,客梯0个，货梯0个,5.00米,4.00米,3.00米,缤纷假日豪园商铺,0.00㎡,66㎡,,2019/8/15 23:38:37,https://sz.shop.fang.com/zu/3_220904140.html
,41944元/月,押二付一,214㎡,,,,第25层(共35层),简装修,写字楼配套底商,否,"百货超市,服饰鞋包,生活服务,美容美发,休闲娱乐",卓越世纪中心,卓越世纪中心 会展中心地铁口,2.00米,7.00米,3.00米,,18.60元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排污",2019/6/17 17:48:38,https://sz.shop.fang.com/zu/3_219093816.html
,56000元/月,押二付一,163㎡,,,,第1层(共2层),毛坯,住宅底商,否,,卓越前海时代广场商铺,卓越前海时代广场,9.60米,15.00米,5.10米,,32.00元/㎡·月,,2019/7/23 13:53:12,https://sz.shop.fang.com/zu/3_220182652.html
,62400元/月,租金已包含,暂无,,,,毛坯,其他,否,特发和平里商铺,,客梯0个，货梯0个,8.00米,16.00米,4.80米,特发和平里商铺,2354.33㎡,208㎡,,2019/8/11 17:35:41,https://sz.shop.fang.com/zu/3_220772104.html
,60800元/月,押二付一,0.00㎡,,,,第1层(共1层),毛坯,写字楼配套底商,否,,雕塑家园商铺,上梅林北环辅道与中康路交汇处,6.00米,10.00米,5.00米,客梯0个，货梯0个,20.00元/㎡·月,,2019/9/11 10:20:45,https://sz.shop.fang.com/zu/3_221637250.html
,140000元/月,押二付一,375㎡,,,,第1层(共1层),简装修,商业街商铺,否,百货超市,天利中央广场,后海大道与海德三道交汇,6.00米,8.00米,7.00米,,,"客梯,货梯,扶梯",2019/9/11 12:49:19,https://sz.shop.fang.com/zu/3_221644613.html
,22400元/月,押三付一,0.00㎡,,,,第1层(共1层),简装修,住宅底商,是,百货超市,皇岗村商铺,福田区金田路与福民路交界处,5.00米,6.00米,4.20米,客梯0个，货梯0个,45.00元/㎡·月,暖气,2019/9/6 15:49:14,https://sz.shop.fang.com/zu/3_221502877.html
,29800元/月,押二付一,250000.00㎡,,,,第1层(共4层),精装修,商业街商铺,否,"服饰鞋包,美容美发,餐饮美食,休闲娱乐",天利名城,海德三道天利中央商务广场,4.50米,9.00米,4.60米,客梯0个，货梯0个,45.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/8/27 19:55:00,https://sz.shop.fang.com/zu/3_221237689.html
,440000元/月,押二付一,2000㎡,,,,第1层(共1层),简装修,商业街商铺,否,百货超市,香蜜湖,香蜜湖,6.00米,8.00米,7.00米,,,"网络,暖气,停车位,客梯,货梯,扶梯",2019/9/6 18:10:23,https://sz.shop.fang.com/zu/3_221508375.html
,192800元/月,押二付一,300000.00㎡,,,,第2层(共5层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",海岸城东座商铺,海德三道与文心五路交汇处,5.00米,4.00米,3.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/8/20 11:03:01,https://sz.shop.fang.com/zu/3_221027484.html
,338240元/月,押二付一,604㎡,480㎡,,,第1层(共18层),毛坯,写字楼配套底商,否,,花样年喜年中心,深南大道6021号,8.60米,18.00米,4.80米,,8.00元/㎡·月,,2019/9/6 18:07:09,https://sz.shop.fang.com/zu/3_221508270.html
,220000元/月,租金已包含,暂无,,,,精装修,其他,否,天利名城,,客梯0个，货梯0个,6.00米,8.00米,7.00米,天利名城,250000.00㎡,1000㎡,,2019/9/1 21:01:38,https://sz.shop.fang.com/zu/3_221368244.html
,298800元/月,押一付三,32603.02㎡,,,,第2层(共3层),精装修,写字楼配套底商,否,生活服务,国际商会大厦B座商铺,中心区福华一路与益田路交汇,50.00米,20.00米,4.00米,客梯0个，货梯0个,10.00元/㎡·月,"停车位,中央空调,上水,下水",2019/9/3 15:11:17,https://sz.shop.fang.com/zu/3_221411692.html
,33165元/月,押二付一,0.00㎡,,,,第2层(共7层),简装修,商业街商铺,是,百货超市,凤凰大厦商铺,福田区深南大道2008号,5.00米,33.00米,4.50米,客梯0个，货梯0个,16.00元/㎡·月,暖气,2019/8/23 13:27:20,https://sz.shop.fang.com/zu/3_221121165.html
,456000元/月,押一付三,118790.00㎡,,,,第1层(共1层),简装修,购物中心/百货,否,生活服务,卓越时代广场商铺,中心区益田路与福华路交汇处,30.00米,20.00米,5.00米,客梯16个，货梯0个,16.00元/㎡·月,"停车位,上水,下水,外摆区",2019/9/3 15:10:06,https://sz.shop.fang.com/zu/3_221411648.html
,130000元/月,押二付一,0.00㎡,,,,第7层(共36层),精装修,住宅底商,否,"休闲娱乐,美容美发",红桂大厦商铺,罗湖红桂路宝安南路,36.00米,35.00米,4.20米,客梯0个，货梯0个,6.00元/㎡·月,"网络,暖气,停车位,客梯,中央空调,上水,下水,排污",2019/9/6 17:48:10,https://sz.shop.fang.com/zu/3_221507623.html
,6000元/月,押二付一,0.00㎡,,,,第1层(共2层),精装修,住宅底商,否,"餐饮美食,生活服务",金地梅陇镇四期商铺,龙华二线拓展区东北侧，北临布龙路，西靠梅龙路,2.00米,8.00米,6.00米,客梯0个，货梯0个,2.80元/㎡·月,"网络,上水,下水,燃气",2019/9/3 15:04:22,https://sz.shop.fang.com/zu/3_221411408.html
,150000元/月,租金已包含,2007-12-30,,,,精装修,其他,否,后海公馆商铺,,客梯0个，货梯0个,6.00米,8.00米,7.00米,后海公馆商铺,0.00㎡,578㎡,,2019/9/2 23:24:30,https://sz.shop.fang.com/zu/3_221396495.html
,22500元/月,押二付一,0.00㎡,,,,第1层(共3层),毛坯,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",奥园和平广场,公明南环大道和振兴路交汇处,4.00米,10.00米,6.00米,客梯0个，货梯0个,8.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/9/1 10:42:12,https://sz.shop.fang.com/zu/3_221352608.html
,129300元/月,租金已包含,2008-01-01,,,,简装修,其他,否,龙光世纪大厦商铺,,客梯0个，货梯0个,10.00米,20.00米,3.00米,龙光世纪大厦商铺,0.00㎡,958㎡,,2019/8/15 23:48:07,https://sz.shop.fang.com/zu/3_220904213.html
,12500元/月,押二付一,50㎡,,,,第1层(共1层),简装修,临街门面,是,"百货超市,生活服务,餐饮美食",碧桂园领寓,福永街道107国道东侧,5.00米,10.00米,5.30米,,5.00元/㎡·月,"停车位,货梯,上水,下水,可明火,排烟,排污,外摆区",2019/6/21 21:11:19,https://sz.shop.fang.com/zu/3_219253122.html
70万元,42000元/月,押二付一,490000.00㎡,170㎡,36个月,带设备转让,第1层(共1层),精装修,商业街商铺,否,,深圳来福士广场商铺,创业路与南海大道交汇处,12.00米,30.00米,4.00米,客梯0个，货梯0个,5.50元/㎡·月,"网络,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/9/7 19:43:38,https://sz.shop.fang.com/zu/3_221542795.html
,100000元/月,租金已包含,2005-01-01,,,,简装修,其他,否,海韵嘉园商铺,,客梯0个，货梯0个,30.00米,14.00米,6.00米,海韵嘉园商铺,0.00㎡,216㎡,,2019/8/29 16:20:35,https://sz.shop.fang.com/zu/3_221285953.html
,38000元/月,押二付一,85000.00㎡,,,,第1层(共36层),简装修,商业街商铺,否,"生活服务,美容美发,餐饮美食,休闲娱乐",海岸城西座商铺,海德三道与文心五路交汇处,5.00米,15.00米,5.60米,客梯0个，货梯0个,,"网络,停车位,客梯,货梯,扶梯",2019/9/1 16:50:19,https://sz.shop.fang.com/zu/3_221362382.html
,380000元/月,租金已包含,1995-01-01,,,,简装修,其他,否,碧湖花园(罗湖)商铺,,客梯0个，货梯0个,6.00米,8.00米,7.00米,碧湖花园(罗湖)商铺,0.00㎡,1951㎡,,2019/9/1 20:40:42,https://sz.shop.fang.com/zu/3_221367481.html
,100000元/月,租金已包含,第1层(共4层),,,,简装修,商业街商铺,否,百货超市,振兴大厦（蛇口）,太子路61号,8.00米,12.00米,5.50米,,,600㎡,,2019/9/9 11:01:16,https://sz.shop.fang.com/zu/3_221578597.html
,465600元/月,押二付一,3880㎡,,,,第1层(共2层),精装修,商业街商铺,否,"酒店宾馆,生活服务,美容美发",宝安客运中心,深圳市宝安区宝安客运中心,30.00米,50.00米,3.60米,,5.00元/㎡·月,"网络,停车位,中央空调,上水,下水,排烟,燃气",2019/8/17 12:40:03,https://sz.shop.fang.com/zu/3_220948420.html
,90000元/月,押二付一,441399.00㎡,,,,第1层(共3层),毛坯,住宅底商,否,办公室,宝能太古城商铺,工业八路与中心路交汇处,6.00米,8.00米,7.00米,客梯6个，货梯6个,6.00元/㎡·月,"客梯,货梯,扶梯,中央空调,上水,下水,排污,燃气,外摆区",2019/9/11 12:30:24,https://sz.shop.fang.com/zu/3_221644091.html
,630000元/月,押三付一,190433.54㎡,,,,第2层(共3层),简装修,临街门面,是,"休闲娱乐,生活服务,餐饮美食,酒店宾馆",田厦国际中心商铺,桃园路与南光路交汇处（南山区委旁）,6.00米,8.00米,7.00米,客梯12个，货梯0个,16.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/8/22 12:06:42,https://sz.shop.fang.com/zu/3_221088411.html
,150000元/月,押二付一,0.00㎡,,,,第2层(共2层),精装修,购物中心/百货,否,"休闲娱乐,美容美发,餐饮美食,服饰鞋包",佳宁娜广场商铺,罗湖区人民南路2002号,6.00米,8.00米,7.00米,客梯0个，货梯0个,28.00元/㎡·月,"网络,停车位,上水,下水,排烟,排污,外摆区",2019/7/21 12:02:40,https://sz.shop.fang.com/zu/3_220118846.html
,630000元/月,租金已包含,暂无,,,,简装修,其他,否,田厦国际中心商铺,,客梯12个，货梯0个,6.00米,8.00米,7.00米,田厦国际中心商铺,190433.54㎡,2400㎡,,2019/9/2 23:24:07,https://sz.shop.fang.com/zu/3_221396489.html
,140000元/月,押二付一,375㎡,,,,第1层(共1层),简装修,商业街商铺,否,百货超市,天利中央广场,后海大道与海德三道交汇,20.00米,20.00米,6.00米,,,"客梯,货梯,扶梯",2019/9/1 16:43:24,https://sz.shop.fang.com/zu/3_221362146.html
