zhuanrangfei,rental_price,pay_method,jianzhumianji,shiyongmianji,shengyuzuqi,zhuanrangfangshi,floor,zhuangxiu,building_type,shifoufenge,shihejingying,loupanmingcheng,loupandizhi,miankuan,jinshen,cenggao,elvator_number,service_price,function_list,release_date,url,location_coords
,110000元/月,押二付三,70061.00㎡,250㎡,,,第1层(共1层),,临街门面,否,,中国红街商铺,工人体育场北路与东路交汇处,20.00米,15.00米,5.00米,客梯4个，货梯2个,租金已包含,,2019/7/22 11:57:11,https://shop.fang.com/zu/3_436172798.html,"116.450826,39.932346"
,65289元/月,押一付三,477㎡,,,,第3层(共3层),简装修,住宅底商,是,百货超市,公益西桥,丰台丰益桥,21.84米,21.84米,3.00米,,5.00元/㎡·月,"网络,暖气,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污",2019/9/5 12:08:50,https://shop.fang.com/zu/3_438348029.html,"116.369493,39.831150"
,405000元/月,押一付三,200000.00㎡,899㎡,,,第1层(共2层),毛坯,写字楼配套底商,否,,帝景五星商街,广渠路28号院,21.00米,21.00米,3.00米,客梯0个，货梯0个,4.98元/㎡·月,"上水,下水",2019/6/15 11:41:25,https://shop.fang.com/zu/3_434047010.html,"116.490638,39.915419"
,17985元/月,押二付三,109㎡,105㎡,,,第1层(共1层),毛坯,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",悦满街,悦澜水岸家园,5.00米,10.00米,4.50米,,5.60元/㎡·月,"网络,停车位,中央空调,上水,下水,可明火,排污,燃气,外摆区",2019/7/12 10:43:12,https://shop.fang.com/zu/3_435620463.html,"116.471571,39.955301"
,172200元/月,面议,136000.00㎡,,,,第2层(共3层),简装修,写字楼配套底商,否,"酒店宾馆,美容美发,餐饮美食",万通中心商铺,朝外大街甲6号,15.00米,23.00米,4.00米,客梯0个，货梯0个,租金已包含,"上水,下水,燃气",2019/8/31 12:04:13,https://shop.fang.com/zu/3_424941304.html,"116.456221,39.920245"
,1080000元/月,面议,9000㎡,,,,第1层(共1层),精装修,其他,否,,曙光花园四合院,曙光花园,100.00米,100.00米,4.00米,,租金已包含,,2019/6/28 17:38:20,https://shop.fang.com/zu/3_434854455.html,"116.289713,39.943271"
,25000元/月,押二付三,100000.00㎡,,,,第2层(共30层),精装修,写字楼配套底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",建外SOHO商铺,东三环中路39号,15.00米,15.00米,3.00米,客梯12个，货梯2个,租金已包含,"中央空调,上水,下水,可明火,排烟,排污",2019/8/14 14:41:40,https://shop.fang.com/zu/3_437367285.html,"116.458705,39.906458"
,24000元/月,押三付三,100000.00㎡,,,,第1层(共30层),精装修,写字楼配套底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",建外SOHO商铺,东三环中路39号,8.00米,8.00米,3.00米,客梯12个，货梯2个,租金已包含,"中央空调,上水,下水,可明火,排烟,排污",2019/7/30 14:29:03,https://shop.fang.com/zu/3_436578476.html,"116.458705,39.906458"
,198000元/月,半年付,1100㎡,1099㎡,,,第1层(共1层),毛坯,商业街商铺,是,,福润四季,福润四季思善六合源,30.00米,30.00米,30.00米,,,"客梯,上水,下水,燃气",2019/6/27 18:34:07,https://shop.fang.com/zu/3_434800574.html,"116.577697,39.957682"
,75600元/月,押二付三,392265.00㎡,,,,第1层(共1层),精装修,写字楼配套底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",望京SOHO商业,望京街与阜安西路交叉路口（望京街中部）,10.00米,10.00米,5.00米,客梯4个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/25 21:16:33,https://shop.fang.com/zu/3_437902514.html,"116.481050,39.996794"
,87120元/月,面议,330000.00㎡,480㎡,,,第1层(共18层),精装修,写字楼配套底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",银河SOHO商铺,小牌坊胡同甲七号,15.00米,20.00米,5.20米,客梯18个，货梯6个,33.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水",2019/9/7 10:12:04,https://shop.fang.com/zu/3_438430236.html,"116.433366,39.920552"
,20000元/月,押二付三,120000.00㎡,,,,第1层(共28层),毛坯,商业街商铺,否,,三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,8.00米,8.00米,4.60米,客梯0个，货梯0个,租金已包含,,2019/7/9 9:24:24,https://shop.fang.com/zu/3_435440789.html,"116.461056,39.949984"
,50000元/月,押二付三,100000.00㎡,,,,第1层(共30层),精装修,写字楼配套底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",建外SOHO商铺,东三环中路39号,10.00米,15.00米,3.00米,客梯12个，货梯2个,租金已包含,"中央空调,上水,下水,可明火,排烟,排污",2019/8/20 9:45:38,https://shop.fang.com/zu/3_437627935.html,"116.458705,39.906458"
,41040元/月,押二付三,392265.00㎡,,,,第1层(共1层),精装修,写字楼配套底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",望京SOHO商业,望京街与阜安西路交叉路口（望京街中部）,10.00米,10.00米,5.00米,客梯4个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/25 21:19:55,https://shop.fang.com/zu/3_437902632.html,"116.481050,39.996794"
,18000元/月,押一付三,100000.00㎡,,,,第1层(共2层),精装修,住宅底商,否,餐饮美食,建外SOHO商铺,东三环中路39号,10.00米,8.00米,4.00米,客梯12个，货梯2个,租金已包含,"网络,暖气,中央空调,排烟",2019/7/24 9:49:55,https://shop.fang.com/zu/3_436261982.html,"116.458705,39.906458"
,12000元/月,押一付三,30㎡,,,,第1层(共6层),简装修,住宅底商,否,,建外SOHO商业,东三环中路39号,5.00米,4.00米,3.00米,,15.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,燃气",2019/9/10 10:13:35,https://shop.fang.com/zu/3_438542202.html,"116.458705,39.906458"
,130410元/月,押三付三,483㎡,260㎡,,,第1层(共1层),简装修,商业街商铺,否,"酒店宾馆, 家居建材, 生活服务, 百货超市, 服饰鞋包, 其他, 餐饮美食, 美容美发, 休闲娱乐",三里屯SOHO,三里屯SOHO,8.00米,15.00米,4.50米,,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/6/27 10:16:13,https://shop.fang.com/zu/3_434773757.html,"116.461056,39.949984"
,48807元/月,押二付三,187㎡,,,,第1层(共4层),精装修,临街门面,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",望京商业中心,阜通东大街,10.00米,10.00米,5.20米,,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/24 15:49:55,https://shop.fang.com/zu/3_432796992.html,"116.468758,40.010239"
,233100元/月,押三付三,120000.00㎡,,,,第1层(共28层),毛坯,商业街商铺,是,"百货超市,家居建材,服饰鞋包,餐饮美食",三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,28.00米,15.00米,4.60米,客梯0个，货梯0个,租金已包含,"上水,下水,可明火,排烟,排污,燃气",2019/9/10 10:16:30,https://shop.fang.com/zu/3_433568399.html,"116.461056,39.949984"
,105000元/月,押二付三,392265.00㎡,,,,第2层(共31层),精装修,写字楼配套底商,是,"服饰鞋包,生活服务,美容美发,休闲娱乐",望京SOHO商业,望京街与阜安西路交叉路口（望京街中部）,25.00米,18.00米,5.20米,客梯4个，货梯2个,30.00元/㎡·月,"上水,下水,可明火,排烟,排污",2019/8/6 10:47:33,https://shop.fang.com/zu/3_436943561.html,"116.481050,39.996794"
,162000元/月,押三付一,9300.00㎡,,,,第2层(共3层),精装修,住宅底商,是,百货超市,亚泰中心商铺,平源里21号(邮编：100054),20.00米,8.00米,5.00米,客梯0个，货梯0个,15.00元/㎡·月,"网络,暖气,停车位,货梯",2019/9/6 11:16:09,https://shop.fang.com/zu/3_438390899.html,"116.373809,39.881065"
,286200元/月,押一付三,330000.00㎡,,,,第-1层(共17层),精装修,临街门面,否,"家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",银河SOHO商铺,小牌坊胡同甲七号,35.00米,25.00米,4.20米,客梯18个，货梯6个,33.00元/㎡·月,"网络,暖气,停车位,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/7/20 12:22:08,https://shop.fang.com/zu/3_436064212.html,"116.433366,39.920552"
,70800元/月,押二付三,0.00㎡,,,,第1层(共1层),精装修,临街门面,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",保利中央公园商铺,望京东园七区,10.00米,10.00米,5.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/24 15:49:55,https://shop.fang.com/zu/3_432637121.html,"116.490141,39.995086"
,285495元/月,押一付三,2719㎡,,,,第-1层(共4层),简装修,商业街商铺,是,,朝阳公园泛海国际,星火西路原苏宁易购,30.00米,18.00米,4.50米,,租金已包含,"暖气,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/9/10 11:08:37,https://shop.fang.com/zu/3_438547172.html,"116.504153,39.943678"
,20000元/月,押二付三,120000.00㎡,40㎡,,,第1层(共1层),,临街门面,否,"酒店宾馆, 家居建材, 生活服务, 百货超市, 服饰鞋包, 其他, 美容美发, 休闲娱乐",三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,8.00米,5.00米,5.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/9/2 14:27:10,https://shop.fang.com/zu/3_438223636.html,"116.461056,39.949984"
,23000元/月,押二付三,120000.00㎡,25㎡,,,第1层(共1层),精装修,临街门面,否,,三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,6.00米,5.00米,5.00米,客梯0个，货梯0个,租金已包含,,2019/7/30 11:10:19,https://shop.fang.com/zu/3_436569525.html,"116.461056,39.949984"
,9000元/月,押一付三,60㎡,,,,第2层(共6层),简装修,住宅底商,否,,建外SOHO商业,东三环中路39号,5.00米,4.00米,3.00米,,15.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,燃气",2019/9/10 11:42:47,https://shop.fang.com/zu/3_438549486.html,"116.458705,39.906458"
,15000元/月,面议,50㎡,,,,第1层(共1层),毛坯,写字楼配套底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",富力运河十号,富力运河十号,5.00米,8.00米,5.00米,,租金已包含,"暖气,停车位,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/8/31 10:29:28,https://shop.fang.com/zu/3_438126240.html,"116.686218,39.905013"
,283500元/月,半年付,1000000.00㎡,,,,第-1层(共3层),简装修,商业街商铺,否,"百货超市,休闲娱乐",山水文园商铺,十里河弘燕路(邮编：100021),30.00米,70.00米,5.70米,客梯0个，货梯0个,租金已包含,"暖气,货梯,中央空调,上水,下水",2019/9/4 10:01:39,https://shop.fang.com/zu/3_438290734.html,"116.469372,39.867004"
,405000元/月,押三付三,900㎡,880㎡,,,第1层(共3层),精装修,临街门面,否,"生活服务,美容美发,休闲娱乐",鸿坤花语墅,鸿坤花语墅,20.00米,15.00米,4.00米,,18.00元/㎡·月,"上水,下水,排烟,排污",2019/7/20 10:45:54,https://shop.fang.com/zu/3_436055038.html,"116.477837,39.881474"
,240000元/月,押二付三,330000.00㎡,,,,第-1层(共3层),简装修,商业街商铺,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",银河SOHO商铺,小牌坊胡同甲七号,25.00米,45.00米,5.00米,客梯18个，货梯6个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/19 17:53:13,https://shop.fang.com/zu/3_436022017.html,"116.433366,39.920552"
,121200元/月,押二付三,100000.00㎡,,,,第1层(共30层),精装修,商业街商铺,否,"家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",建外SOHO商铺,东三环中路39号,15.00米,10.00米,3.00米,客梯12个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟,排污",2019/8/23 10:20:09,https://shop.fang.com/zu/3_437790919.html,"116.458705,39.906458"
,2001300元/月,年付,7000㎡,,,,第1层(共1层),精装修,其他,否,"服饰鞋包,生活服务,餐饮美食",和芳苑,北京市西城区阜成门内大街162号(白塔寺东侧100米路南),40.00米,100.00米,5.00米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/24 13:16:04,https://shop.fang.com/zu/3_430784550.html,"116.366311,39.923733"
,28000元/月,押二付三,100000.00㎡,,,,第1层(共30层),精装修,其他,否,,建外SOHO商铺,东三环中路39号,6.00米,20.00米,3.00米,客梯12个，货梯2个,租金已包含,"上水,下水",2019/8/9 9:27:30,https://shop.fang.com/zu/3_437099481.html,"116.458705,39.906458"
,286200元/月,押二付三,120000.00㎡,,,,第1层(共1层),精装修,商业街商铺,否,"酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,35.00米,25.00米,4.20米,客梯0个，货梯0个,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/20 15:33:20,https://shop.fang.com/zu/3_436074592.html,"116.461056,39.949984"
,536406元/月,押三付三,598㎡,,,,第1层(共32层),毛坯,住宅底商,否,"家居建材,服饰鞋包,生活服务",通泰大厦,西城区金融大街33号,25.00米,20.00米,4.50米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟,排污",2019/8/14 16:18:08,https://shop.fang.com/zu/3_422844144.html,"116.358558,39.910680"
,133500元/月,面议,330000.00㎡,440㎡,,,第1层(共25层),毛坯,写字楼配套底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",银河SOHO商铺,小牌坊胡同甲七号,20.00米,35.00米,5.20米,客梯18个，货梯6个,33.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水",2019/8/19 10:22:27,https://shop.fang.com/zu/3_437589561.html,"116.433366,39.920552"
,12000元/月,押二付三,120000.00㎡,,,,第1层(共6层),毛坯,商业街商铺,否,,三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,5.00米,8.00米,4.60米,客梯0个，货梯0个,租金已包含,,2019/8/29 10:10:22,https://shop.fang.com/zu/3_438039206.html,"116.461056,39.949984"
,12000元/月,押二付三,650000.00㎡,,,,第1层(共3层),精装修,商业街商铺,否,餐饮美食,龙湖长楹天街商铺,朝阳北路管庄路口向东50米,5.00米,4.00米,3.00米,客梯4个，货梯2个,租金已包含,"暖气,停车位,燃气",2019/7/26 9:24:02,https://shop.fang.com/zu/3_436366463.html,"116.598094,39.924312"
,18000元/月,半年付,584084.00㎡,,,,第1层(共1层),简装修,住宅底商,是,餐饮美食,通州万达广场商铺,新华西街与北苑南路交叉口东南角,5.00米,15.00米,5.00米,客梯0个，货梯0个,租金已包含,"网络,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/9/6 12:49:55,https://shop.fang.com/zu/3_438395359.html,"116.226850,39.905888"
,20000元/月,押二付三,120000.00㎡,,,,第3层(共6层),毛坯,商业街商铺,否,,三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,8.00米,8.00米,4.60米,客梯0个，货梯0个,租金已包含,,2019/7/12 10:18:16,https://shop.fang.com/zu/3_435617220.html,"116.461056,39.949984"
,108000元/月,押二付三,0.00㎡,,,,第1层(共1层),精装修,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",保利中央公园商铺,望京东园七区,10.00米,10.00米,5.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/31 18:01:40,https://shop.fang.com/zu/3_438142201.html,"116.490141,39.995086"
,46800元/月,半年付,130㎡,,,,第1层(共32层),简装修,写字楼配套底商,否,,悠乐汇一层临街底商,悠乐汇C座,15.00米,20.00米,4.80米,,租金已包含,中央空调,2019/7/21 12:07:58,https://shop.fang.com/zu/3_436125677.html,"116.476551,39.989636"
,9800元/月,面议,60㎡,,,,第3层(共3层),精装修,住宅底商,是,,建外SOHO商业,东三环中路39号,5.00米,4.00米,3.00米,,15.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,燃气",2019/8/11 17:31:01,https://shop.fang.com/zu/3_437230115.html,"116.458705,39.906458"
,154249元/月,半年付,392265.00㎡,,,,第1层(共30层),精装修,写字楼配套底商,否,餐饮美食,望京SOHO商业,望京街与阜安西路交叉路口（望京街中部）,18.00米,10.00米,4.00米,客梯4个，货梯2个,租金已包含,"网络,中央空调,上水,下水",2019/9/10 14:12:34,https://shop.fang.com/zu/3_438554397.html,"116.481050,39.996794"
,177120元/月,押一付三,330000.00㎡,730㎡,,,第1层(共18层),简装修,写字楼配套底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",银河SOHO商铺,小牌坊胡同甲七号,40.00米,50.00米,5.20米,客梯18个，货梯6个,33.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水",2019/8/15 9:44:36,https://shop.fang.com/zu/3_437398303.html,"116.433366,39.920552"
,48000元/月,押二付三,392265.00㎡,,,,第1层(共1层),精装修,写字楼配套底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",望京SOHO商业,望京街与阜安西路交叉路口（望京街中部）,10.00米,10.00米,5.00米,客梯4个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/9/5 11:37:28,https://shop.fang.com/zu/3_438346453.html,"116.481050,39.996794"
,9500元/月,押一付三,58㎡,,,,第3层(共6层),精装修,住宅底商,否,,建外SOHO商业,东三环中路39号,5.00米,4.00米,3.00米,,租金已包含,"网络,暖气,停车位,客梯,货梯,燃气",2019/8/12 10:34:14,https://shop.fang.com/zu/3_437257963.html,"116.458705,39.906458"
,49680元/月,押一付三,42700.00㎡,,,,第1层(共1层),毛坯,写字楼配套底商,是,"服饰鞋包,生活服务,美容美发",泰悦豪庭商铺,朝阳区南三里屯路16号,12.00米,21.00米,3.00米,客梯0个，货梯0个,3.80元/㎡·月,"上水,下水",2019/8/2 10:18:12,https://shop.fang.com/zu/3_436734496.html,"116.455694,39.927761"
,45000元/月,押二付三,120000.00㎡,80㎡,,,第1层(共1层),,临街门面,否,,三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,12.00米,10.00米,5.00米,客梯0个，货梯0个,租金已包含,,2019/9/2 12:10:11,https://shop.fang.com/zu/3_438219494.html,"116.461056,39.949984"
,50700元/月,押三付一,100000.00㎡,,,,第-1层(共3层),精装修,临街门面,否,"服饰鞋包,生活服务",建外SOHO商铺,东三环中路39号,8.00米,7.00米,4.20米,客梯12个，货梯2个,30.00元/㎡·月,"暖气,客梯,货梯,扶梯,中央空调,上水,下水",2019/7/16 9:13:01,https://shop.fang.com/zu/3_435829432.html,"116.458705,39.906458"
,50000元/月,押二付三,100000.00㎡,,,,第1层(共30层),毛坯,写字楼配套底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",建外SOHO商铺,东三环中路39号,10.00米,15.00米,3.00米,客梯12个，货梯2个,租金已包含,"中央空调,上水,下水,可明火,排烟,排污",2019/8/2 9:12:25,https://shop.fang.com/zu/3_436724605.html,"116.458705,39.906458"
,115920元/月,半年付,1288㎡,,,,第-1层(共25层),精装修,写字楼配套底商,否,"生活服务,休闲娱乐",新华科技大厦,驼房营新华科技大厦,25.00米,40.00米,3.80米,,租金已包含,"中央空调,上水,下水",2019/9/2 10:34:24,https://shop.fang.com/zu/3_438213710.html,"116.330702,39.994511"
,422400元/月,押二付三,330000.00㎡,,,,第2层(共18层),毛坯,写字楼配套底商,是,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",银河SOHO商铺,小牌坊胡同甲七号,50.00米,35.00米,5.20米,客梯18个，货梯6个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟,排污,燃气",2019/7/29 12:24:36,https://shop.fang.com/zu/3_436526600.html,"116.433366,39.920552"
,32775元/月,押一付三,127000.00㎡,,,,第1层(共5层),精装修,商业街商铺,是,"百货超市,酒店宾馆,服饰鞋包,生活服务,餐饮美食,休闲娱乐",中汇广场商铺,东直门南大街11号,5.00米,4.00米,3.00米,客梯16个，货梯4个,15.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,燃气",2019/9/9 16:16:07,https://shop.fang.com/zu/3_438520377.html,"116.432706,39.934540"
,230565元/月,押一付三,809㎡,808㎡,,,第1层(共1层),简装修,写字楼配套底商,否,,融科望京中心,阜通东大街与阜安西路交叉口,20.00米,20.00米,20.00米,,租金已包含,"网络,暖气,停车位",2019/7/27 18:33:37,https://shop.fang.com/zu/3_436450076.html,"116.483466,39.998004"
,72000元/月,押一付三,330000.00㎡,390㎡,,,第1层(共18层),简装修,写字楼配套底商,是,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",银河SOHO商铺,小牌坊胡同甲七号,20.00米,15.00米,5.20米,客梯18个，货梯6个,33.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水",2019/8/5 13:36:45,https://shop.fang.com/zu/3_436902216.html,"116.433366,39.920552"
,367500元/月,押三付三,3500㎡,,,,第1层(共2层),毛坯,其他,否,汽车,新发地汽车市场,南四环中路260号新发地汽车市场,35.00米,40.00米,5.00米,,15.00元/㎡·月,,2019/7/29 19:28:04,https://shop.fang.com/zu/3_436544691.html,"116.350018,39.830336"
,16000元/月,押二付三,100000.00㎡,,,,第2层(共30层),精装修,写字楼配套底商,否,,建外SOHO商铺,东三环中路39号,6.00米,9.00米,3.00米,客梯12个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟,排污",2019/8/27 10:36:38,https://shop.fang.com/zu/3_437956220.html,"116.458705,39.906458"
,22000元/月,押二付三,100000.00㎡,,,,第1层(共3层),精装修,写字楼配套底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",建外SOHO商铺,东三环中路39号,10.00米,28.00米,3.60米,客梯12个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/8/18 12:05:24,https://shop.fang.com/zu/3_437555493.html,"116.458705,39.906458"
,389021元/月,押一付三,88197.00㎡,,,,第1层(共15层),毛坯,写字楼配套底商,是,"百货超市,家居建材,服饰鞋包,生活服务,美容美发",金隅大成玲珑天地商铺,西四环和玲珑路的交汇处,40.00米,16.00米,4.50米,客梯4个，货梯1个,11.67元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟",2019/8/30 18:42:19,https://shop.fang.com/zu/3_438104204.html,"116.276554,39.931461"
,9000元/月,押一付三,584084.00㎡,,,,第1层(共1层),简装修,住宅底商,是,百货超市,通州万达广场商铺,新华西街与北苑南路交叉口东南角,4.00米,7.00米,4.20米,客梯0个，货梯0个,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟,排污,外摆区",2019/8/20 16:50:14,https://shop.fang.com/zu/3_427450781.html,"116.226850,39.905888"
,35000元/月,押一付三,30㎡,,,,第1层(共6层),简装修,住宅底商,否,,建外SOHO商业,东三环中路39号,5.00米,4.00米,3.00米,,租金已包含,"网络,暖气,停车位,客梯,货梯,燃气",2019/9/10 12:41:10,https://shop.fang.com/zu/3_438551997.html,"116.458705,39.906458"
,49770元/月,押一付三,330000.00㎡,230㎡,,,第1层(共18层),简装修,写字楼配套底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",银河SOHO商铺,小牌坊胡同甲七号,15.00米,30.00米,5.40米,客梯18个，货梯6个,33.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,燃气",2019/8/20 9:55:36,https://shop.fang.com/zu/3_437628953.html,"116.433366,39.920552"
,96000元/月,押一付三,167000.00㎡,,,,第1层(共2层),简装修,商业街商铺,否,"服饰鞋包,美容美发,餐饮美食",北京富力广场,东三环中路双井桥西侧,8.00米,12.00米,4.00米,客梯6个，货梯2个,租金已包含,"上水,下水,燃气",2019/8/31 12:04:45,https://shop.fang.com/zu/3_424940842.html,"116.460742,39.893749"
,20000元/月,押一付三,100000.00㎡,,,,第3层(共3层),精装修,住宅底商,否,西餐咖啡培训办公,建外SOHO商铺,东三环中路39号,10.00米,8.00米,4.00米,客梯12个，货梯2个,租金已包含,"暖气,中央空调,上水,下水,排烟",2019/9/10 16:22:34,https://shop.fang.com/zu/3_438559978.html,"116.458705,39.906458"
,17000元/月,押二付三,120000.00㎡,,,,第2层(共28层),毛坯,商业街商铺,否,,三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,8.00米,5.00米,4.60米,客梯0个，货梯0个,租金已包含,,2019/7/5 9:39:24,https://shop.fang.com/zu/3_435219446.html,"116.461056,39.949984"
,132090元/月,半年付,314.5㎡,,,,第1层(共2层),毛坯,临街门面,否,,东四北大街488号,东城区东四北大街488号,8.00米,25.00米,4.00米,,15.00元/㎡·月,,2019/8/26 18:36:23,https://shop.fang.com/zu/3_432185425.html,"116.417603,39.926066"
,63000元/月,面议,330000.00㎡,290㎡,,,第1层(共18层),简装修,写字楼配套底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",银河SOHO商铺,小牌坊胡同甲七号,10.00米,20.00米,5.40米,客梯18个，货梯6个,33.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水",2019/8/21 9:47:04,https://shop.fang.com/zu/3_437688730.html,"116.433366,39.920552"
,1980000元/月,押三付三,5500㎡,,,,第1层(共32层),毛坯,写字楼配套底商,是,医疗,鹏润大厦,北京市朝阳区霄云路26号,90.00米,40.00米,4.80米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/30 19:26:54,https://shop.fang.com/zu/3_438105990.html,"116.465987,39.958562"
,60000元/月,押二付三,0.00㎡,,,,第1层(共3层),精装修,临街门面,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",保利中央公园商铺,望京东园七区,10.00米,12.00米,4.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/27 16:13:50,https://shop.fang.com/zu/3_436444420.html,"116.490141,39.995086"
